num_trains,type,k,time,time_first_solution,solution_found,num_movements
5,1,0,27.54929542541504,27.54929542541504,True,10
5,1,0,28.131323099136353,28.131323099136353,True,10
5,1,0,26.90654683113098,26.90654683113098,True,10
5,1,0,28.482717037200928,28.482717037200928,True,10
5,1,0,30.418519020080566,30.418519020080566,True,10
5,1,0,23.738150596618652,23.738150596618652,True,10
5,1,0,21.339744329452515,21.339744329452515,True,10
5,1,0,23.022958993911743,23.022958993911743,True,10
5,1,0,26.244985103607178,26.244985103607178,True,10
5,1,0,24.513291835784912,24.513291835784912,True,10
5,1,0,27.909574031829834,27.909574031829834,True,10
5,1,0,29.25177311897278,29.25177311897278,True,10
5,1,0,27.239014863967896,27.239014863967896,True,10
5,1,0,30.466082096099854,30.466082096099854,True,10
5,1,0,28.106748580932617,28.106748580932617,True,10
5,1,0,26.44441509246826,26.44441509246826,True,10
5,1,0,32.285929441452026,32.285929441452026,True,10
5,1,0,31.363776922225952,31.363776922225952,True,10
5,1,0,25.119303464889526,25.119303464889526,True,10
5,1,0,30.45606279373169,30.45606279373169,True,10
5,2,0,27.10723853111267,27.10723853111267,True,10
5,2,0,25.263228178024292,25.263228178024292,True,10
5,2,0,25.775119304656982,25.775119304656982,True,10
5,2,0,27.06689476966858,27.06689476966858,True,10
5,2,0,24.556562900543213,24.556562900543213,True,10
5,2,0,21.954755544662476,21.954755544662476,True,10
5,2,0,26.663704872131348,26.663704872131348,True,10
5,2,0,24.99160623550415,24.99160623550415,True,10
5,2,0,28.196325302124023,28.196325302124023,True,10
5,2,0,26.30982542037964,26.30982542037964,True,10
5,2,0,28.62350344657898,28.62350344657898,True,10
5,2,0,30.23871636390686,30.23871636390686,True,10
5,2,0,29.90484929084778,29.90484929084778,True,10
5,2,0,26.433952569961548,26.433952569961548,True,10
5,2,0,28.00377917289734,28.00377917289734,True,10
5,2,0,24.96959662437439,24.96959662437439,True,10
5,2,0,22.9367413520813,22.9367413520813,True,10
5,2,0,30.60231328010559,30.60231328010559,True,10
5,2,0,27.990917682647705,27.990917682647705,True,10
5,2,0,28.251380681991577,28.251380681991577,True,10
5,1/2,0,24.19081974029541,24.19081974029541,True,10
5,1/2,0,25.500378370285034,25.500378370285034,True,10
5,1/2,0,24.455245971679688,24.455245971679688,True,10
5,1/2,0,24.12919783592224,24.12919783592224,True,10
5,1/2,0,24.20198678970337,24.20198678970337,True,10
5,1/2,0,25.167638778686523,25.167638778686523,True,10
5,1/2,0,27.153396129608154,27.153396129608154,True,10
5,1/2,0,24.846386671066284,24.846386671066284,True,10
5,1/2,0,28.756744146347046,28.756744146347046,True,10
5,1/2,0,20.96710968017578,20.96710968017578,True,10
5,1/2,0,26.353551149368286,26.353551149368286,True,10
5,1/2,0,24.20115351676941,24.20115351676941,True,10
5,1/2,0,28.620506525039673,28.620506525039673,True,10
5,1/2,0,24.29111886024475,24.29111886024475,True,10
5,1/2,0,26.33289122581482,26.33289122581482,True,10
5,1/2,0,25.853509426116943,25.853509426116943,True,10
5,1/2,0,24.98609709739685,24.98609709739685,True,10
5,1/2,0,28.585851907730103,28.585851907730103,True,10
5,1/2,0,26.5660982131958,26.5660982131958,True,10
5,1/2,0,28.078325033187866,28.078325033187866,True,10
10,1,0,63.53993892669678,63.53993892669678,True,22
10,1,0,61.53711533546448,61.53711533546448,True,22
10,1,0,67.0250391960144,67.0250391960144,True,22
10,1,0,66.40680623054504,66.40680623054504,True,22
10,1,0,66.26933360099792,66.26933360099792,True,22
10,1,0,58.82937979698181,58.82937979698181,True,22
10,1,0,62.34432554244995,62.34432554244995,True,22
10,1,0,56.82361435890198,56.82361435890198,True,22
10,1,0,58.18639636039734,58.18639636039734,True,22
10,1,0,64.63094973564148,64.63094973564148,True,22
10,1,0,54.18094325065613,54.18094325065613,True,22
10,1,0,54.313551902770996,54.313551902770996,True,22
10,1,0,53.94646191596985,53.94646191596985,True,22
10,1,0,52.9911367893219,52.9911367893219,True,22
10,1,0,50.51448583602905,50.51448583602905,True,22
10,1,0,65.0472981929779,65.0472981929779,True,22
10,1,0,57.0803120136261,57.0803120136261,True,22
10,1,2,161.672513961792,161.672513961792,True,26
10,1,0,58.5298376083374,58.5298376083374,True,22
10,1,0,60.44479560852051,60.44479560852051,True,22
10,2,0,60.443315744400024,60.443315744400024,True,22
10,2,0,55.86944079399109,55.86944079399109,True,22
10,2,0,55.77151417732239,55.77151417732239,True,22
10,2,0,52.245293617248535,52.245293617248535,True,22
10,2,0,55.30584907531738,55.30584907531738,True,22
10,2,0,62.36776161193848,62.36776161193848,True,22
10,2,0,73.97657370567322,73.97657370567322,True,22
10,2,0,54.919697999954224,54.919697999954224,True,22
10,2,0,64.51000761985779,64.51000761985779,True,22
10,2,0,57.76214098930359,57.76214098930359,True,22
10,2,0,62.614962577819824,62.614962577819824,True,22
10,2,0,53.89268732070923,53.89268732070923,True,22
10,2,0,57.280457735061646,57.280457735061646,True,22
10,2,0,54.722848892211914,54.722848892211914,True,22
10,2,0,60.37026572227478,60.37026572227478,True,22
10,2,0,54.09449887275696,54.09449887275696,True,22
10,2,0,54.85364127159119,54.85364127159119,True,22
10,2,0,57.320003032684326,57.320003032684326,True,22
10,2,0,55.64710307121277,55.64710307121277,True,22
10,2,0,57.643306255340576,57.643306255340576,True,22
10,1/3,0,50.72667717933655,50.72667717933655,True,22
10,1/3,0,54.78861212730408,54.78861212730408,True,22
10,1/3,0,52.07324457168579,52.07324457168579,True,22
10,1/3,1,102.64945220947266,102.64945220947266,True,22
10,1/3,0,53.64178228378296,53.64178228378296,True,22
10,1/3,0,52.94165015220642,52.94165015220642,True,22
10,1/3,0,56.13180088996887,56.13180088996887,True,22
10,1/3,0,56.477668046951294,56.477668046951294,True,22
10,1/3,1,106.39462852478027,106.39462852478027,True,28
10,1/3,0,61.257676124572754,61.257676124572754,True,22
10,1/3,2,153.35613870620728,153.35613870620728,True,28
10,1/3,0,52.36023807525635,52.36023807525635,True,22
10,1/3,1,107.27039313316345,107.27039313316345,True,22
10,1/3,0,58.019407749176025,58.019407749176025,True,22
10,1/3,0,59.879862546920776,59.879862546920776,True,22
10,1/3,0,58.28359055519104,58.28359055519104,True,22
10,1/3,0,57.20009636878967,57.20009636878967,True,22
10,1/3,0,60.037622690200806,60.037622690200806,True,22
10,1/3,0,55.009965658187866,55.009965658187866,True,22
10,1/3,0,58.02790379524231,58.02790379524231,True,26
10,1/2,0,60.91250920295715,60.91250920295715,True,22
10,1/2,0,61.64391589164734,61.64391589164734,True,22
10,1/2,0,64.14450907707214,64.14450907707214,True,22
10,1/2,0,59.439066648483276,59.439066648483276,True,24
10,1/2,0,57.49447536468506,57.49447536468506,True,22
10,1/2,0,59.03192067146301,59.03192067146301,True,22
10,1/2,0,59.841299295425415,59.841299295425415,True,25
10,1/2,0,59.23819875717163,59.23819875717163,True,22
10,1/2,0,56.6952109336853,56.6952109336853,True,22
10,1/2,0,58.45219349861145,58.45219349861145,True,22
10,1/2,0,55.99571347236633,55.99571347236633,True,22
10,1/2,0,56.9801025390625,56.9801025390625,True,22
10,1/2,2,166.88122034072876,166.88122034072876,True,28
10,1/2,0,58.24661636352539,58.24661636352539,True,22
10,1/2,1,109.32848525047302,109.32848525047302,True,22
10,1/2,1,98.81844758987427,98.81844758987427,True,22
10,1/2,0,53.01343250274658,53.01343250274658,True,24
10,1/2,0,53.517714500427246,53.517714500427246,True,22
10,1/2,0,48.897998094558716,48.897998094558716,True,22
10,1/2,0,54.09023141860962,54.09023141860962,True,22
