num_trains,type,k,time,time_first_solution,solution_found,num_movements
32,32,9,1819.4659762382507,1819.4659762382507,False,225
32,32,4,992.7726953029633,992.7726953029633,True,194
32,32,10,1948.7413268089294,1948.7413268089294,False,230
32,32,9,1822.5770332813263,1822.5770332813263,False,239
32,32,5,1148.7877576351166,1148.7877576351166,True,207
