num_trains,type,k,time,time_first_solution,solution_found,num_movements
31,31,10,77.69580245018005,77.69580245018005,True,193
31,31,253,1800.3596777915955,1800.3596777915955,False,202
31,31,6,51.821008920669556,51.821008920669556,True,190
31,31,254,1803.5044481754303,1803.5044481754303,False,170
31,31,3,31.01371479034424,31.01371479034424,True,219
