num_trains,k,time,time_solution
25,3,127.17585349082947
25,2,88.09579920768738
25,5,174.9462115764618
25,5,244.1729085445404
25,3,122.04859733581543
30,4,195.99723553657532
30,2,125.5669584274292
30,5,234.68621492385864
30,8,375.05604457855225
30,10,423.00834941864014
