num_trains,k,time
5,0,4.919122934341431
5,0,3.4480674266815186
5,0,3.1936898231506348
5,0,5.062552213668823
5,0,4.695911884307861
10,0,9.421477556228638
10,0,8.651868104934692
10,0,7.770019054412842
10,0,7.184617280960083
10,0,7.439688205718994
15,0,288.30352091789246
15,0,23.35904812812805
15,0,19.510348558425903
15,0,19.172409772872925
15,0,12.352949142456055
20,0,33.131227254867554
20,0,142.18674087524414
20,0,90.0821647644043
20,0,93.0231192111969
20,0,240.84790706634521
