filename,found,computation_time
scenario_solver_29_trains_29_units19,True,63.81742191314697
scenario_solver_30_trains_5_units12,True,40.943071603775024
scenario_solver_15_trains_15_units20,True,8.647817373275757
scenario_solver_31_trains_11_units3,True,89.38132166862488
scenario_solver_20_trains_20_units29,True,12.782890796661377
scenario_solver_5_trains_5_units16,True,2.916638135910034
scenario_solver_30_trains_10_units19,True,52.94771099090576
scenario_solver_31_trains_31_units19,True,114.35806965827942
scenario_solver_31_trains_31_units25,True,65.98968458175659
scenario_solver_5_trains_2_units19,True,3.0087685585021973
scenario_solver_10_trains_5_units30,True,5.862960338592529
scenario_solver_10_trains_4_units15,True,6.069321155548096
scenario_solver_27_trains_9_units27,True,15.883750438690186
scenario_solver_26_trains_1_units5,True,37.88269305229187
scenario_solver_31_trains_1_units9,True,77.50278878211975
scenario_solver_10_trains_4_units22,True,5.92406702041626
scenario_solver_10_trains_10_units28,True,6.052456617355347
scenario_solver_29_trains_29_units14,True,16.584816694259644
scenario_solver_29_trains_10_units10,True,49.96250939369202
scenario_solver_31_trains_31_units2,True,53.92461156845093
scenario_solver_31_trains_5_units22,True,54.13976430892944
scenario_solver_25_trains_1_units14,True,14.25721788406372
scenario_solver_26_trains_5_units13,True,14.847531080245972
scenario_solver_20_trains_20_units19,True,11.829207420349121
scenario_solver_33_trains_1_units6,True,105.95537328720093
scenario_solver_33_trains_5_units10,True,520.2358393669128
scenario_solver_26_trains_9_units6,True,25.209958791732788
scenario_solver_31_trains_11_units27,True,317.1383786201477
scenario_solver_32_trains_11_units12,True,1200.0061340332031
scenario_solver_29_trains_29_units9,True,83.36936688423157
scenario_solver_25_trains_25_units6,True,14.280452251434326
scenario_solver_29_trains_29_units30,True,40.17107319831848
scenario_solver_30_trains_30_units14,True,39.6829788684845
scenario_solver_27_trains_9_units6,True,16.682740926742554
scenario_solver_25_trains_5_units14,True,24.269846200942993
scenario_solver_5_trains_2_units24,True,2.921934127807617
scenario_solver_31_trains_1_units19,True,76.97372055053711
scenario_solver_15_trains_1_units18,True,8.653277158737183
scenario_solver_26_trains_26_units26,True,25.254961252212524
scenario_solver_32_trains_32_units28,True,150.7812843322754
scenario_solver_27_trains_5_units3,True,15.80567979812622
scenario_solver_25_trains_1_units24,True,23.930463314056396
scenario_solver_29_trains_1_units3,True,54.3242290019989
scenario_solver_15_trains_15_units18,True,8.959168672561646
scenario_solver_29_trains_1_units23,True,38.910807847976685
scenario_solver_10_trains_4_units10,True,6.105500936508179
scenario_solver_5_trains_2_units9,True,3.060214042663574
scenario_solver_27_trains_1_units22,True,47.23338770866394
scenario_solver_29_trains_1_units7,True,72.9181535243988
scenario_solver_20_trains_7_units12,True,11.55715799331665
scenario_solver_28_trains_1_units2,True,15.98749566078186
scenario_solver_10_trains_10_units17,True,5.730594158172607
scenario_solver_27_trains_5_units2,True,25.920461416244507
scenario_solver_5_trains_5_units15,True,2.9002697467803955
scenario_solver_28_trains_28_units9,True,16.672882556915283
scenario_solver_25_trains_1_units20,True,23.665167570114136
scenario_solver_30_trains_1_units30,True,66.74644207954407
scenario_solver_5_trains_2_units5,True,3.0739071369171143
scenario_solver_31_trains_11_units12,True,161.13165831565857
scenario_solver_28_trains_10_units28,True,59.08612251281738
scenario_solver_30_trains_5_units5,True,40.82838582992554
scenario_solver_29_trains_29_units17,True,38.66996765136719
scenario_solver_20_trains_1_units29,True,11.479601383209229
scenario_solver_30_trains_1_units20,True,75.25395488739014
scenario_solver_26_trains_9_units26,True,27.15205955505371
scenario_solver_30_trains_5_units30,True,62.305906772613525
scenario_solver_20_trains_20_units5,True,11.652549743652344
scenario_solver_26_trains_1_units10,True,14.829343318939209
scenario_solver_31_trains_1_units12,True,207.8275182247162
scenario_solver_31_trains_5_units25,True,80.1017906665802
