num_trains,k,time
5,2,12.449766159057617
5,2,12.924466371536255
5,2,12.914785623550415
5,1,8.36141300201416
5,1,7.659045934677124
10,16,147.3927869796753
10,7,68.25564575195312
10,1,16.025518655776978
10,6,61.13843393325806
10,2,22.98497748374939
15,36,468.9014747142792
15,81,1054.665227651596
15,34,474.07708859443665
15,47,651.5146958827972
15,32,483.85227966308594

after speed ups and no matching ran on binchhorst3 scenarios
