num_trains,type,k,time,time_first_solution,solution_found,num_movements
5,1/3,0,1.0643150806427002,1.0643150806427002,True,10
5,1/3,0,1.047271490097046,1.047271490097046,True,10
5,1/3,0,1.0054631233215332,1.0054631233215332,True,10
5,1/3,0,1.0030632019042969,1.0030632019042969,True,10
5,1/3,0,1.0273923873901367,1.0273923873901367,True,10
5,1/3,0,1.0362651348114014,1.0362651348114014,True,10
5,1/3,0,1.0449578762054443,1.0449578762054443,True,10
5,1/3,0,1.0455334186553955,1.0455334186553955,True,10
5,1/3,0,1.0545966625213623,1.0545966625213623,True,10
5,num_trains,0,1.2002122402191162,1.2002122402191162,True,10
5,num_trains,0,1.173330307006836,1.173330307006836,True,10
5,num_trains,0,1.1712639331817627,1.1712639331817627,True,10
5,num_trains,0,1.148533821105957,1.148533821105957,True,10
5,num_trains,0,1.1206884384155273,1.1206884384155273,True,10
5,num_trains,0,1.0628550052642822,1.0628550052642822,True,10
5,num_trains,0,1.048914909362793,1.048914909362793,True,10
5,num_trains,0,1.0455882549285889,1.0455882549285889,True,10
5,num_trains,0,1.0392990112304688,1.0392990112304688,True,10
5,num_trains,0,1.0346062183380127,1.0346062183380127,True,10
5,num_trains,0,1.209320068359375,1.209320068359375,True,10
5,num_trains,0,1.2284557819366455,1.2284557819366455,True,10
5,num_trains,0,1.2023510932922363,1.2023510932922363,True,10
5,num_trains,0,1.235093593597412,1.235093593597412,True,10
5,num_trains,0,1.214343547821045,1.214343547821045,True,10
5,num_trains,0,1.200890302658081,1.200890302658081,True,10
5,num_trains,0,1.1963746547698975,1.1963746547698975,True,10
5,num_trains,0,1.1949381828308105,1.1949381828308105,True,10
5,num_trains,0,1.2141804695129395,1.2141804695129395,True,10
5,num_trains,0,1.1824254989624023,1.1824254989624023,True,10
5,num_trains,0,1.0666990280151367,1.0666990280151367,True,10
5,num_trains,0,1.0606873035430908,1.0606873035430908,True,10
5,num_trains,0,1.0370006561279297,1.0370006561279297,True,10
5,num_trains,0,0.9985606670379639,0.9985606670379639,True,10
5,num_trains,0,0.9996936321258545,0.9996936321258545,True,10
5,num_trains,0,1.228421926498413,1.228421926498413,True,10
5,num_trains,0,1.2173023223876953,1.2173023223876953,True,10
5,num_trains,0,1.210235834121704,1.210235834121704,True,10
5,num_trains,0,1.1926984786987305,1.1926984786987305,True,10
5,num_trains,0,1.1665544509887695,1.1665544509887695,True,10
10,1,0,2.6733224391937256,2.6733224391937256,True,22
10,1,0,2.637547254562378,2.637547254562378,True,22
10,1,0,2.653663158416748,2.653663158416748,True,22
10,1,0,2.6461410522460938,2.6461410522460938,True,24
10,1,3,8.097651720046997,8.097651720046997,True,28
10,1,3,6.822281122207642,6.822281122207642,True,32
10,1,2,5.328153371810913,5.328153371810913,True,28
10,1,0,2.2135424613952637,2.2135424613952637,True,22
10,1,1,3.782078266143799,3.782078266143799,True,28
10,1,0,2.2139153480529785,2.2139153480529785,True,22
10,1,0,2.200331211090088,2.200331211090088,True,22
10,1,0,2.1808319091796875,2.1808319091796875,True,25
10,1,0,2.181166410446167,2.181166410446167,True,22
10,1,0,2.167044162750244,2.167044162750244,True,25
10,1,2,5.213510036468506,5.213510036468506,True,28
10,1,3,6.914217948913574,6.914217948913574,True,26
10,1,0,2.226055860519409,2.226055860519409,True,22
10,1,0,2.2232887744903564,2.2232887744903564,True,24
10,1,0,2.2191665172576904,2.2191665172576904,True,22
10,1,0,2.2088005542755127,2.2088005542755127,True,22
10,1,3,6.371686935424805,6.371686935424805,True,28
10,1,0,2.0980100631713867,2.0980100631713867,True,24
10,1,0,2.0654137134552,2.0654137134552,True,22
10,1,0,2.1537253856658936,2.1537253856658936,True,22
10,1,0,2.146200656890869,2.146200656890869,True,26
10,1,3,7.1455912590026855,7.1455912590026855,True,26
10,1,0,2.3119053840637207,2.3119053840637207,True,25
10,1,3,7.180555820465088,7.180555820465088,True,26
10,1,0,2.2989048957824707,2.2989048957824707,True,22
10,1,0,2.3277688026428223,2.3277688026428223,True,22
10,5,3,6.832521915435791,6.832521915435791,True,26
10,5,0,2.2099905014038086,2.2099905014038086,True,22
10,5,0,2.2193148136138916,2.2193148136138916,True,22
10,5,0,2.20999813079834,2.20999813079834,True,22
10,5,0,2.2139737606048584,2.2139737606048584,True,24
10,5,3,8.789952039718628,8.789952039718628,True,26
10,5,4,10.853857278823853,10.853857278823853,True,28
10,5,0,2.737752914428711,2.737752914428711,True,24
10,5,0,2.704935073852539,2.704935073852539,True,22
10,5,0,2.710967540740967,2.710967540740967,True,25
10,5,0,2.161559581756592,2.161559581756592,True,22
10,5,0,2.1837973594665527,2.1837973594665527,True,22
10,5,0,2.169626474380493,2.169626474380493,True,22
10,5,0,2.1682851314544678,2.1682851314544678,True,22
10,5,0,2.166539192199707,2.166539192199707,True,22
10,5,0,2.142988920211792,2.142988920211792,True,22
10,5,0,2.18381667137146,2.18381667137146,True,22
10,5,0,2.192497491836548,2.192497491836548,True,22
10,5,0,2.1742491722106934,2.1742491722106934,True,22
10,5,0,2.176651954650879,2.176651954650879,True,22
10,5,0,2.7531073093414307,2.7531073093414307,True,22
10,5,0,2.8331785202026367,2.8331785202026367,True,24
10,5,0,2.7656047344207764,2.7656047344207764,True,22
10,5,0,2.7814249992370605,2.7814249992370605,True,22
10,5,3,8.653600931167603,8.653600931167603,True,26
10,5,0,2.793843984603882,2.793843984603882,True,22
10,5,0,2.8085713386535645,2.8085713386535645,True,22
10,5,0,2.8078458309173584,2.8078458309173584,True,22
10,5,0,2.7514851093292236,2.7514851093292236,True,22
10,5,0,2.8509461879730225,2.8509461879730225,True,22
10,1/3,0,2.176252603530884,2.176252603530884,True,22
10,1/3,0,2.1862761974334717,2.1862761974334717,True,24
10,1/3,0,2.126152992248535,2.126152992248535,True,22
10,1/3,0,2.1666836738586426,2.1666836738586426,True,22
10,1/3,0,2.1804375648498535,2.1804375648498535,True,22
10,1/3,3,6.734212875366211,6.734212875366211,True,26
10,1/3,1,3.6769092082977295,3.6769092082977295,True,29
10,1/3,0,2.166487216949463,2.166487216949463,True,22
10,1/3,0,2.157486915588379,2.157486915588379,True,22
10,1/3,0,2.1065075397491455,2.1065075397491455,True,22
10,1/3,3,6.744926452636719,6.744926452636719,True,28
10,1/3,0,2.1934986114501953,2.1934986114501953,True,24
10,1/3,0,2.207430124282837,2.207430124282837,True,22
10,1/3,0,2.223144292831421,2.223144292831421,True,22
10,1/3,0,2.3524792194366455,2.3524792194366455,True,22
10,1/3,3,6.733614683151245,6.733614683151245,True,28
10,1/3,0,2.188732385635376,2.188732385635376,True,22
10,1/3,3,7.059312105178833,7.059312105178833,True,26
10,1/3,3,8.510140180587769,8.510140180587769,True,30
10,1/3,0,2.6322646141052246,2.6322646141052246,True,22
10,1/3,0,2.183551549911499,2.183551549911499,True,22
10,1/3,3,6.793230056762695,6.793230056762695,True,26
10,1/3,3,7.014177322387695,7.014177322387695,True,26
10,1/3,0,2.724266290664673,2.724266290664673,True,22
10,1/3,0,2.66340708732605,2.66340708732605,True,22
10,1/3,0,2.3570919036865234,2.3570919036865234,True,24
10,1/3,0,2.315490484237671,2.315490484237671,True,22
10,1/3,0,2.3340306282043457,2.3340306282043457,True,24
10,1/3,0,2.312716245651245,2.312716245651245,True,22
10,1/3,0,2.338580369949341,2.338580369949341,True,24
10,num_trains,0,2.622922897338867,2.622922897338867,True,22
10,num_trains,3,8.152123212814331,8.152123212814331,True,28
10,num_trains,0,2.5962417125701904,2.5962417125701904,True,22
10,num_trains,0,2.6302263736724854,2.6302263736724854,True,22
10,num_trains,0,2.5897412300109863,2.5897412300109863,True,22
10,num_trains,3,6.5612640380859375,6.5612640380859375,True,28
10,num_trains,0,2.1283960342407227,2.1283960342407227,True,22
10,num_trains,1,3.631079912185669,3.631079912185669,True,28
10,num_trains,0,2.067627191543579,2.067627191543579,True,22
10,num_trains,0,2.075923204421997,2.075923204421997,True,22
10,num_trains,3,6.7198872566223145,6.7198872566223145,True,26
10,num_trains,0,2.1281180381774902,2.1281180381774902,True,22
10,num_trains,0,2.1203644275665283,2.1203644275665283,True,22
10,num_trains,0,2.131223201751709,2.131223201751709,True,25
10,num_trains,0,2.1344025135040283,2.1344025135040283,True,24
10,num_trains,0,2.6660587787628174,2.6660587787628174,True,22
10,num_trains,0,2.675384998321533,2.675384998321533,True,22
10,num_trains,0,2.6579370498657227,2.6579370498657227,True,22
10,num_trains,0,2.655266523361206,2.655266523361206,True,25
10,num_trains,0,2.632859468460083,2.632859468460083,True,22
10,num_trains,1,3.605731725692749,3.605731725692749,True,28
10,num_trains,0,2.1383533477783203,2.1383533477783203,True,22
10,num_trains,0,2.13875150680542,2.13875150680542,True,22
10,num_trains,0,2.1349008083343506,2.1349008083343506,True,22
10,num_trains,0,2.1218440532684326,2.1218440532684326,True,22
10,num_trains,0,2.1998746395111084,2.1998746395111084,True,24
10,num_trains,0,2.1907079219818115,2.1907079219818115,True,22
10,num_trains,3,6.680044889450073,6.680044889450073,True,26
10,num_trains,0,2.130146026611328,2.130146026611328,True,22
10,num_trains,0,2.141537666320801,2.141537666320801,True,22
15,1,4,12.519636869430542,12.519636869430542,True,52
15,1,0,3.239896297454834,3.239896297454834,True,48
