num_trains,type,k,time,time_first_solution,solution_found,num_movements
15,num_trains,0,8.959195613861084,8.959195613861084,True,30
15,num_trains,0,9.493519067764282,9.493519067764282,True,34
15,num_trains,0,9.484219789505005,9.484219789505005,True,34
15,num_trains,0,9.497885465621948,9.497885465621948,True,34
15,num_trains,0,9.482580423355103,9.482580423355103,True,32
15,num_trains,0,9.473061084747314,9.473061084747314,True,30
15,num_trains,0,9.155642032623291,9.155642032623291,True,34
15,num_trains,0,9.209022521972656,9.209022521972656,True,38
15,num_trains,0,9.13232684135437,9.13232684135437,True,32
15,num_trains,0,9.203738451004028,9.203738451004028,True,34
15,num_trains,0,9.219163179397583,9.219163179397583,True,36
15,num_trains,0,9.565476894378662,9.565476894378662,True,34
15,num_trains,0,9.520013332366943,9.520013332366943,True,30
15,num_trains,0,9.51782774925232,9.51782774925232,True,36
15,num_trains,0,9.539557933807373,9.539557933807373,True,36
15,num_trains,0,9.465821027755737,9.465821027755737,True,30
15,num_trains,0,8.690838098526001,8.690838098526001,True,34
15,num_trains,0,8.658045768737793,8.658045768737793,True,34
15,num_trains,0,8.647838830947876,8.647838830947876,True,36
15,num_trains,0,8.661906242370605,8.661906242370605,True,34
15,num_trains,0,8.670254945755005,8.670254945755005,True,36
20,1,0,12.792298316955566,12.792298316955566,True,54
20,1,0,12.687575817108154,12.687575817108154,True,48
20,1,0,12.59422492980957,12.59422492980957,True,44
20,1,0,12.639867305755615,12.639867305755615,True,48
20,1,0,12.474346160888672,12.474346160888672,True,56
20,1,0,11.490269422531128,11.490269422531128,True,50
20,1,0,11.479620218276978,11.479620218276978,True,40
20,1,0,11.497695684432983,11.497695684432983,True,48
20,1,0,11.504499673843384,11.504499673843384,True,52
20,1,0,11.486485719680786,11.486485719680786,True,44
20,1,0,12.71411395072937,12.71411395072937,True,50
20,1,0,12.658212423324585,12.658212423324585,True,48
20,1,0,12.643893480300903,12.643893480300903,True,50
20,1,0,12.615447044372559,12.615447044372559,True,44
20,1,0,12.464819192886353,12.464819192886353,True,48
20,1,0,11.403751850128174,11.403751850128174,True,54
20,1,0,11.44452166557312,11.44452166557312,True,54
20,1,0,11.401744604110718,11.401744604110718,True,50
20,1,0,11.34767198562622,11.34767198562622,True,46
20,1,0,11.456451892852783,11.456451892852783,True,52
20,1,0,11.516236066818237,11.516236066818237,True,46
20,1,0,11.492244005203247,11.492244005203247,True,48
20,1,0,11.469079732894897,11.469079732894897,True,44
20,1,0,11.420537948608398,11.420537948608398,True,44
20,1,0,11.433905839920044,11.433905839920044,True,46
20,1,0,11.74522590637207,11.74522590637207,True,46
20,1,0,11.847631692886353,11.847631692886353,True,52
20,1,0,11.75061321258545,11.75061321258545,True,46
20,1,0,11.69760274887085,11.69760274887085,True,42
20,1,0,11.746515274047852,11.746515274047852,True,46
20,5,0,11.379708290100098,11.379708290100098,True,48
20,5,0,11.309297800064087,11.309297800064087,True,48
20,5,0,11.373369216918945,11.373369216918945,True,48
20,5,0,11.37705373764038,11.37705373764038,True,46
20,5,0,11.433435201644897,11.433435201644897,True,54
20,5,0,11.790072202682495,11.790072202682495,True,50
20,5,0,11.769452810287476,11.769452810287476,True,46
20,5,0,11.830111265182495,11.830111265182495,True,50
20,5,0,11.790162563323975,11.790162563323975,True,54
20,5,0,11.84590220451355,11.84590220451355,True,52
20,5,0,11.422555923461914,11.422555923461914,True,52
20,5,0,11.47466492652893,11.47466492652893,True,56
20,5,0,11.47351884841919,11.47351884841919,True,48
20,5,0,11.471927165985107,11.471927165985107,True,52
20,5,0,11.379823923110962,11.379823923110962,True,50
20,5,0,11.598098993301392,11.598098993301392,True,46
20,5,0,11.576316356658936,11.576316356658936,True,52
20,5,0,11.56006932258606,11.56006932258606,True,54
20,5,0,11.45458722114563,11.45458722114563,True,46
20,5,0,11.506218433380127,11.506218433380127,True,50
20,5,0,11.540108442306519,11.540108442306519,True,50
20,5,0,11.501712560653687,11.501712560653687,True,46
20,5,0,11.509379863739014,11.509379863739014,True,50
20,5,0,11.536087989807129,11.536087989807129,True,50
20,5,0,11.538497924804688,11.538497924804688,True,48
20,5,0,11.394745826721191,11.394745826721191,True,46
20,5,0,11.494289875030518,11.494289875030518,True,50
20,5,0,11.512786626815796,11.512786626815796,True,54
20,5,0,11.376416683197021,11.376416683197021,True,52
20,5,0,11.455143928527832,11.455143928527832,True,46
20,1/3,0,11.41693925857544,11.41693925857544,True,46
20,1/3,0,11.502251863479614,11.502251863479614,True,48
20,1/3,0,11.398613452911377,11.398613452911377,True,48
20,1/3,0,11.478036165237427,11.478036165237427,True,56
20,1/3,0,11.582660675048828,11.582660675048828,True,56
20,1/3,0,11.50928258895874,11.50928258895874,True,52
20,1/3,0,11.548370122909546,11.548370122909546,True,46
20,1/3,0,11.518174648284912,11.518174648284912,True,50
20,1/3,0,11.537193059921265,11.537193059921265,True,46
20,1/3,0,11.467272996902466,11.467272996902466,True,46
20,1/3,0,12.69737982749939,12.69737982749939,True,52
20,1/3,0,12.732231140136719,12.732231140136719,True,52
20,1/3,0,12.707706451416016,12.707706451416016,True,44
20,1/3,0,12.750032424926758,12.750032424926758,True,50
20,1/3,0,12.694849252700806,12.694849252700806,True,50
20,1/3,0,11.583693265914917,11.583693265914917,True,44
20,1/3,0,11.524799108505249,11.524799108505249,True,54
20,1/3,0,11.479816913604736,11.479816913604736,True,44
