filename,found,total_computation_time
scenario_solver_15_trains_1_units5,True,00:00:04.9361589
scenario_solver_15_trains_1_units6,True,00:00:04.9547596
scenario_solver_15_trains_1_units7,True,00:00:04.8759318
scenario_solver_15_trains_1_units8,True,00:00:04.9982333
scenario_solver_15_trains_1_units9,True,00:00:04.9516546
scenario_solver_30_trains_5_units28,True,00:00:14.1611308
scenario_solver_30_trains_5_units29,True,00:00:13.9715906
scenario_solver_30_trains_5_units3,True,00:00:17.1717488
scenario_solver_30_trains_5_units30,True,00:00:13.7933110
scenario_solver_30_trains_5_units4,True,00:00:11.9975868
scenario_solver_32_trains_5_units19,True,00:00:23.8237155
scenario_solver_32_trains_5_units2,True,00:00:13.7589964
scenario_solver_32_trains_5_units20,True,00:00:14.8537893
scenario_solver_32_trains_5_units21,True,00:00:14.5025132
scenario_solver_32_trains_5_units22,True,00:00:33.0623534
scenario_solver_31_trains_1_units5,True,00:00:13.5076057
scenario_solver_31_trains_1_units6,True,00:00:14.4413249
scenario_solver_31_trains_1_units7,True,00:00:14.5085195
scenario_solver_31_trains_1_units8,True,00:00:13.4293064
scenario_solver_31_trains_1_units9,True,00:00:13.6678521
scenario_solver_33_trains_5_units23,True,00:00:21.3110442
scenario_solver_33_trains_5_units24,True,00:00:25.1775109
scenario_solver_33_trains_5_units25,True,00:01:00.3132489
scenario_solver_33_trains_5_units26,True,00:01:23.3351762
scenario_solver_33_trains_5_units27,True,00:01:30.3117381
scenario_solver_26_trains_1_units19,True,00:00:12.0978702
scenario_solver_26_trains_1_units2,True,00:00:12.1251223
scenario_solver_26_trains_1_units20,True,00:00:12.0660164
scenario_solver_26_trains_1_units21,True,00:00:12.2681349
scenario_solver_26_trains_1_units22,True,00:00:12.1426321
scenario_solver_5_trains_1_units1,True,00:00:02.3260888
scenario_solver_5_trains_1_units10,True,00:00:02.3186047
scenario_solver_5_trains_1_units11,True,00:00:02.1690640
scenario_solver_5_trains_1_units12,True,00:00:01.8890362
scenario_solver_5_trains_1_units13,True,00:00:02.5061625
scenario_solver_10_trains_10_units5,True,00:00:00.9663682
scenario_solver_10_trains_10_units6,True,00:00:00.8660513
scenario_solver_10_trains_10_units7,True,00:00:01.1213728
scenario_solver_10_trains_10_units8,True,00:00:01.2503847
scenario_solver_10_trains_10_units9,True,00:00:00.8993178
scenario_solver_31_trains_31_units19,True,00:00:11.5397728
scenario_solver_31_trains_31_units2,True,00:00:08.3209377
scenario_solver_31_trains_31_units20,True,00:00:11.7554375
scenario_solver_31_trains_31_units21,True,00:00:20.9305143
scenario_solver_31_trains_31_units22,True,00:00:11.1239502
scenario_solver_30_trains_10_units14,True,00:00:13.6157025
scenario_solver_30_trains_10_units15,True,00:00:18.0698677
scenario_solver_30_trains_10_units16,True,00:00:22.0163079
scenario_solver_30_trains_10_units17,True,00:00:39.3118813
scenario_solver_30_trains_10_units18,True,00:00:13.9705558
scenario_solver_31_trains_1_units14,True,00:00:13.9069805
scenario_solver_31_trains_1_units15,True,00:00:15.5441230
scenario_solver_31_trains_1_units16,True,00:00:15.0799080
scenario_solver_31_trains_1_units17,True,00:00:13.8074217
scenario_solver_31_trains_1_units18,True,00:00:13.9148096
scenario_solver_15_trains_5_units14,True,00:00:05.1212165
scenario_solver_15_trains_5_units15,True,00:00:05.5201542
scenario_solver_15_trains_5_units16,True,00:00:06.1682536
scenario_solver_15_trains_5_units17,True,00:00:05.6322149
scenario_solver_15_trains_5_units18,True,00:00:05.5791989
scenario_solver_28_trains_5_units19,True,00:00:11.3988315
scenario_solver_28_trains_5_units2,True,00:00:13.4358990
scenario_solver_28_trains_5_units20,True,00:00:17.6350474
scenario_solver_28_trains_5_units21,True,00:00:12.4984168
scenario_solver_28_trains_5_units22,True,00:00:10.4523872
scenario_solver_27_trains_1_units5,True,00:00:13.7421752
scenario_solver_27_trains_1_units6,True,00:00:13.8767005
scenario_solver_27_trains_1_units7,True,00:00:14.8376594
scenario_solver_27_trains_1_units8,True,00:00:13.7675989
scenario_solver_27_trains_1_units9,True,00:00:12.7449427
scenario_solver_32_trains_32_units23,True,00:00:09.8668283
scenario_solver_32_trains_32_units24,True,00:00:19.9807827
scenario_solver_32_trains_32_units25,True,00:00:11.9718041
scenario_solver_32_trains_32_units26,True,00:00:27.1712588
scenario_solver_32_trains_32_units27,True,00:00:08.5467594
scenario_solver_20_trains_7_units1,True,00:00:07.8395781
scenario_solver_20_trains_7_units10,True,00:00:06.8272945
scenario_solver_20_trains_7_units11,True,00:00:07.1549739
scenario_solver_20_trains_7_units12,True,00:00:07.1954476
scenario_solver_20_trains_7_units13,True,00:00:07.2728538
scenario_solver_30_trains_30_units23,True,00:00:11.2667740
scenario_solver_30_trains_30_units24,True,00:00:13.5580354
scenario_solver_30_trains_30_units25,True,00:00:37.0108676
scenario_solver_30_trains_30_units26,True,00:00:10.2935755
scenario_solver_30_trains_30_units27,True,00:00:29.7518709
scenario_solver_31_trains_31_units5,True,00:00:21.3630588
scenario_solver_31_trains_31_units6,True,00:00:28.8860738
scenario_solver_31_trains_31_units7,True,00:00:09.2211519
scenario_solver_31_trains_31_units8,True,00:00:30.9923113
scenario_solver_31_trains_31_units9,True,00:00:11.8347969
scenario_solver_31_trains_31_units23,True,00:00:44.6582845
scenario_solver_31_trains_31_units24,True,00:00:44.8235666
scenario_solver_31_trains_31_units25,True,00:00:13.4399285
scenario_solver_31_trains_31_units26,True,00:00:11.0640228
scenario_solver_31_trains_31_units27,True,00:00:09.3261382
scenario_solver_27_trains_9_units19,True,00:00:11.3865817
scenario_solver_27_trains_9_units2,True,00:00:13.0763265
scenario_solver_27_trains_9_units20,True,00:00:12.1438280
scenario_solver_27_trains_9_units21,True,00:00:13.7650463
scenario_solver_27_trains_9_units22,True,00:00:10.8003886
scenario_solver_31_trains_31_units28,True,00:00:10.4256051
scenario_solver_31_trains_31_units29,True,00:00:33.9864257
scenario_solver_31_trains_31_units3,True,00:00:30.8293968
scenario_solver_31_trains_31_units30,True,00:00:37.6899176
scenario_solver_31_trains_31_units4,True,00:00:18.7742603
scenario_solver_28_trains_5_units28,True,00:00:16.2837317
scenario_solver_28_trains_5_units29,True,00:00:12.6525894
scenario_solver_28_trains_5_units3,True,00:00:11.0965676
scenario_solver_28_trains_5_units30,True,00:00:13.5176931
scenario_solver_28_trains_5_units4,True,00:00:13.5789977
scenario_solver_31_trains_31_units1,True,00:00:22.8989435
scenario_solver_31_trains_31_units10,True,00:00:09.6074740
scenario_solver_31_trains_31_units11,True,00:00:28.3098327
scenario_solver_31_trains_31_units12,True,00:00:11.2106917
scenario_solver_31_trains_31_units13,True,00:00:11.6651471
scenario_solver_26_trains_1_units28,True,00:00:11.9559062
scenario_solver_26_trains_1_units29,True,00:00:11.6824532
scenario_solver_26_trains_1_units3,True,00:00:11.7111426
scenario_solver_26_trains_1_units30,True,00:00:14.1002703
scenario_solver_26_trains_1_units4,True,00:00:11.7844414
scenario_solver_31_trains_11_units19,True,00:00:21.7624292
scenario_solver_31_trains_11_units2,True,00:00:14.4549328
scenario_solver_31_trains_11_units20,True,00:00:16.9887163
scenario_solver_31_trains_11_units21,True,00:00:18.3235690
scenario_solver_31_trains_11_units22,True,00:00:11.9092764
scenario_solver_25_trains_5_units1,True,00:00:12.7060824
scenario_solver_25_trains_5_units10,True,00:00:10.3162245
scenario_solver_25_trains_5_units11,True,00:00:09.9625897
scenario_solver_25_trains_5_units12,True,00:00:11.4055785
scenario_solver_25_trains_5_units13,True,00:00:09.4805932
scenario_solver_26_trains_26_units28,True,00:00:07.8778507
scenario_solver_26_trains_26_units29,True,00:00:10.0971173
scenario_solver_26_trains_26_units3,True,00:00:06.6726972
scenario_solver_26_trains_26_units30,True,00:00:06.1403983
scenario_solver_26_trains_26_units4,True,00:00:08.3672024
scenario_solver_28_trains_10_units19,True,00:00:12.1134372
scenario_solver_28_trains_10_units2,True,00:00:12.4392015
scenario_solver_28_trains_10_units20,True,00:00:10.5071945
scenario_solver_28_trains_10_units21,True,00:00:11.8907550
scenario_solver_28_trains_10_units22,True,00:00:11.3721768
scenario_solver_32_trains_1_units23,True,00:01:06.0133030
scenario_solver_32_trains_1_units24,True,00:00:53.2352609
scenario_solver_32_trains_1_units25,True,00:00:33.7969212
scenario_solver_32_trains_1_units26,True,00:00:52.8456050
scenario_solver_32_trains_1_units27,True,00:00:35.9497722
scenario_solver_33_trains_5_units1,True,00:00:16.9423099
scenario_solver_33_trains_5_units10,True,00:01:28.6616232
scenario_solver_33_trains_5_units11,True,00:00:20.6128911
scenario_solver_33_trains_5_units12,True,00:00:45.4684251
scenario_solver_33_trains_5_units13,True,00:00:53.9807736
scenario_solver_32_trains_32_units5,True,00:00:11.7661514
scenario_solver_32_trains_32_units6,True,00:00:15.5024046
scenario_solver_32_trains_32_units7,True,00:00:14.8540111
scenario_solver_32_trains_32_units8,True,00:00:11.8522627
scenario_solver_32_trains_32_units9,True,00:00:40.0988418
scenario_solver_31_trains_31_units14,True,00:00:35.2497648
scenario_solver_31_trains_31_units15,True,00:00:36.7896269
scenario_solver_31_trains_31_units16,True,00:00:31.2551641
scenario_solver_31_trains_31_units17,True,00:00:13.8221828
scenario_solver_31_trains_31_units18,True,00:00:26.6267239
scenario_solver_32_trains_5_units28,True,00:00:14.5140730
scenario_solver_32_trains_5_units29,True,00:00:55.7577450
scenario_solver_32_trains_5_units3,True,00:00:13.6234298
scenario_solver_32_trains_5_units30,True,00:00:16.4146641
scenario_solver_32_trains_5_units4,True,00:00:20.0432818
scenario_solver_32_trains_5_units23,True,00:00:15.6922352
scenario_solver_32_trains_5_units24,True,00:00:16.8995990
scenario_solver_32_trains_5_units25,True,00:00:22.6093179
scenario_solver_32_trains_5_units26,True,00:00:29.5835919
scenario_solver_32_trains_5_units27,True,00:00:40.4603966
scenario_solver_10_trains_10_units14,True,00:00:00.9942286
scenario_solver_10_trains_10_units15,True,00:00:01.4528503
scenario_solver_10_trains_10_units16,True,00:00:00.8646837
scenario_solver_10_trains_10_units17,True,00:00:01.2799553
scenario_solver_10_trains_10_units18,True,00:00:01.3282710
scenario_solver_27_trains_27_units19,True,00:00:10.0632708
scenario_solver_27_trains_27_units2,True,00:00:08.0345056
scenario_solver_27_trains_27_units20,True,00:00:08.9437540
scenario_solver_27_trains_27_units21,True,00:00:08.8226883
scenario_solver_27_trains_27_units22,True,00:00:07.8118555
scenario_solver_26_trains_9_units14,True,00:00:10.6862052
scenario_solver_26_trains_9_units15,True,00:00:12.8842511
scenario_solver_26_trains_9_units16,True,00:00:15.5379520
scenario_solver_26_trains_9_units17,True,00:00:10.4303644
scenario_solver_26_trains_9_units18,True,00:00:10.9119193
scenario_solver_30_trains_30_units5,True,00:00:20.7698898
scenario_solver_30_trains_30_units6,True,00:00:11.8471750
scenario_solver_30_trains_30_units7,True,00:00:10.1971736
scenario_solver_30_trains_30_units8,True,00:00:13.8682082
scenario_solver_30_trains_30_units9,True,00:00:13.1241971
scenario_solver_29_trains_1_units19,True,00:00:11.0501680
scenario_solver_29_trains_1_units2,True,00:00:09.8067546
scenario_solver_29_trains_1_units20,True,00:00:13.7049276
scenario_solver_29_trains_1_units21,True,00:00:13.5292619
scenario_solver_29_trains_1_units22,True,00:00:13.6315010
scenario_solver_10_trains_10_units23,True,00:00:01.3927976
scenario_solver_10_trains_10_units24,True,00:00:00.8803405
scenario_solver_10_trains_10_units25,True,00:00:00.9678677
scenario_solver_10_trains_10_units26,True,00:00:00.8871510
scenario_solver_10_trains_10_units27,True,00:00:00.9115621
scenario_solver_29_trains_1_units28,True,00:00:10.0421037
scenario_solver_29_trains_1_units29,True,00:00:12.2375362
scenario_solver_29_trains_1_units3,True,00:00:10.1070270
scenario_solver_29_trains_1_units30,True,00:00:13.2783052
scenario_solver_29_trains_1_units4,True,00:00:10.8197283
scenario_solver_15_trains_15_units19,True,00:00:01.8167705
scenario_solver_15_trains_15_units2,True,00:00:02.1085491
scenario_solver_15_trains_15_units20,True,00:00:03.0167873
scenario_solver_15_trains_15_units21,True,00:00:02.1699041
scenario_solver_15_trains_15_units22,True,00:00:02.6622146
scenario_solver_26_trains_9_units1,True,00:00:11.7185947
scenario_solver_26_trains_9_units10,True,00:00:11.9981500
scenario_solver_26_trains_9_units11,True,00:00:12.9828918
scenario_solver_26_trains_9_units12,True,00:00:14.9464041
scenario_solver_26_trains_9_units13,True,00:00:12.3005363
scenario_solver_10_trains_1_units23,True,00:00:03.1276254
scenario_solver_10_trains_1_units24,True,00:00:02.4916450
scenario_solver_10_trains_1_units25,True,00:00:02.4357475
scenario_solver_10_trains_1_units26,True,00:00:03.1198000
scenario_solver_10_trains_1_units27,True,00:00:03.1477489
scenario_solver_31_trains_11_units1,True,00:00:27.0002103
scenario_solver_31_trains_11_units10,True,00:00:15.1444600
scenario_solver_31_trains_11_units11,True,00:00:38.2245907
scenario_solver_31_trains_11_units12,True,00:00:12.8859029
scenario_solver_31_trains_11_units13,True,00:00:12.9413847
scenario_solver_20_trains_5_units14,True,00:00:06.9278933
scenario_solver_20_trains_5_units15,True,00:00:07.0904566
scenario_solver_20_trains_5_units16,True,00:00:07.0122884
scenario_solver_20_trains_5_units17,True,00:00:08.1722209
scenario_solver_20_trains_5_units18,True,00:00:08.8745576
scenario_solver_25_trains_5_units14,True,00:00:10.4809417
scenario_solver_25_trains_5_units15,True,00:00:11.6679301
scenario_solver_25_trains_5_units16,True,00:00:14.2185129
scenario_solver_25_trains_5_units17,True,00:00:11.7684032
scenario_solver_25_trains_5_units18,True,00:00:11.8402303
scenario_solver_30_trains_10_units1,True,00:00:21.7087333
scenario_solver_30_trains_10_units10,True,00:00:13.2016187
scenario_solver_30_trains_10_units11,True,00:00:13.9003167
scenario_solver_30_trains_10_units12,True,00:00:17.0019171
scenario_solver_30_trains_10_units13,True,00:00:15.8348180
scenario_solver_15_trains_15_units14,True,00:00:02.7171578
scenario_solver_15_trains_15_units15,True,00:00:01.6850387
scenario_solver_15_trains_15_units16,True,00:00:01.8452886
scenario_solver_15_trains_15_units17,True,00:00:01.9743238
scenario_solver_15_trains_15_units18,True,00:00:02.2167737
scenario_solver_27_trains_5_units23,True,00:00:11.3847727
scenario_solver_27_trains_5_units24,True,00:00:13.2886348
scenario_solver_27_trains_5_units25,True,00:00:17.0018432
scenario_solver_27_trains_5_units26,True,00:00:14.1215869
scenario_solver_27_trains_5_units27,True,00:00:15.3234408
scenario_solver_5_trains_5_units14,True,00:00:00.5460262
scenario_solver_5_trains_5_units15,True,00:00:00.5351868
scenario_solver_5_trains_5_units16,True,00:00:00.5327400
scenario_solver_5_trains_5_units17,True,00:00:00.5685782
scenario_solver_5_trains_5_units18,True,00:00:00.5436160
scenario_solver_30_trains_1_units5,True,00:00:11.9650630
scenario_solver_30_trains_1_units6,True,00:00:13.4289285
scenario_solver_30_trains_1_units7,True,00:00:12.1240298
scenario_solver_30_trains_1_units8,True,00:00:14.4433254
scenario_solver_30_trains_1_units9,True,00:00:17.7129836
scenario_solver_20_trains_5_units28,True,00:00:09.4229533
scenario_solver_20_trains_5_units29,True,00:00:08.8370791
scenario_solver_20_trains_5_units3,True,00:00:07.6033701
scenario_solver_20_trains_5_units30,True,00:00:09.1760507
scenario_solver_20_trains_5_units4,True,00:00:08.0257519
scenario_solver_15_trains_15_units1,True,00:00:01.8127069
scenario_solver_15_trains_15_units10,True,00:00:01.7790221
scenario_solver_15_trains_15_units11,True,00:00:02.1339260
scenario_solver_15_trains_15_units12,True,00:00:02.4328183
scenario_solver_15_trains_15_units13,True,00:00:02.3809471
scenario_solver_30_trains_5_units5,True,00:00:14.9517753
scenario_solver_30_trains_5_units6,True,00:00:20.0555053
scenario_solver_30_trains_5_units7,True,00:00:12.8726634
scenario_solver_30_trains_5_units8,True,00:00:13.9036428
scenario_solver_30_trains_5_units9,True,00:00:23.9571546
scenario_solver_28_trains_5_units14,True,00:00:13.3822653
scenario_solver_28_trains_5_units15,True,00:00:14.4246824
scenario_solver_28_trains_5_units16,True,00:00:10.9556492
scenario_solver_28_trains_5_units17,True,00:00:12.7303688
scenario_solver_28_trains_5_units18,True,00:00:13.1886702
scenario_solver_31_trains_5_units19,True,00:00:21.9056579
scenario_solver_31_trains_5_units2,True,00:00:31.5728039
scenario_solver_31_trains_5_units20,True,00:00:27.4477171
scenario_solver_31_trains_5_units21,True,00:00:19.5547579
scenario_solver_31_trains_5_units22,True,00:00:27.5605904
scenario_solver_28_trains_1_units23,True,00:00:10.3428814
scenario_solver_28_trains_1_units24,True,00:00:11.0330814
scenario_solver_28_trains_1_units25,True,00:00:09.9949359
scenario_solver_28_trains_1_units26,True,00:00:11.0608985
scenario_solver_28_trains_1_units27,True,00:00:10.3609914
scenario_solver_32_trains_5_units14,True,00:00:19.4404203
scenario_solver_32_trains_5_units15,True,00:00:29.9973022
scenario_solver_32_trains_5_units16,True,00:00:57.7812916
scenario_solver_32_trains_5_units17,True,00:00:15.6343981
scenario_solver_32_trains_5_units18,True,00:00:20.6209630
scenario_solver_25_trains_9_units19,True,00:00:10.0879201
scenario_solver_25_trains_9_units2,True,00:00:12.2340682
scenario_solver_25_trains_9_units20,True,00:00:10.7746052
scenario_solver_25_trains_9_units21,True,00:00:13.6050870
scenario_solver_25_trains_9_units22,True,00:00:12.7633302
scenario_solver_27_trains_5_units28,True,00:00:12.0844690
scenario_solver_27_trains_5_units29,True,00:00:09.8341237
scenario_solver_27_trains_5_units3,True,00:00:15.7857227
scenario_solver_27_trains_5_units30,True,00:00:11.8477855
scenario_solver_27_trains_5_units4,True,00:00:12.2169072
scenario_solver_31_trains_1_units1,True,00:00:18.1926942
scenario_solver_31_trains_1_units10,True,00:00:13.3372769
scenario_solver_31_trains_1_units11,True,00:00:13.4951267
scenario_solver_31_trains_1_units12,True,00:00:14.5570784
scenario_solver_31_trains_1_units13,True,00:00:14.6377015
scenario_solver_30_trains_1_units19,True,00:00:15.0527643
scenario_solver_30_trains_1_units2,True,00:00:15.1045067
scenario_solver_30_trains_1_units20,True,00:00:12.8189527
scenario_solver_30_trains_1_units21,True,00:00:16.3314088
scenario_solver_30_trains_1_units22,True,00:00:12.7423403
scenario_solver_10_trains_1_units28,True,00:00:03.1440393
scenario_solver_10_trains_1_units29,True,00:00:03.2274650
scenario_solver_10_trains_1_units3,True,00:00:03.0734299
scenario_solver_10_trains_1_units30,True,00:00:03.2767729
scenario_solver_10_trains_1_units4,True,00:00:02.4943796
scenario_solver_26_trains_1_units23,True,00:00:12.2158077
scenario_solver_26_trains_1_units24,True,00:00:12.1277817
scenario_solver_26_trains_1_units25,True,00:00:12.1016423
scenario_solver_26_trains_1_units26,True,00:00:12.1564374
scenario_solver_26_trains_1_units27,True,00:00:11.9681327
scenario_solver_28_trains_1_units5,True,00:00:10.6107900
scenario_solver_28_trains_1_units6,True,00:00:10.6716343
scenario_solver_28_trains_1_units7,True,00:00:10.7672790
scenario_solver_28_trains_1_units8,True,00:00:10.3528367
scenario_solver_28_trains_1_units9,True,00:00:10.3670653
scenario_solver_20_trains_7_units5,True,00:00:07.3011879
scenario_solver_20_trains_7_units6,True,00:00:06.8676129
scenario_solver_20_trains_7_units7,True,00:00:07.2092092
scenario_solver_20_trains_7_units8,True,00:00:08.2077927
scenario_solver_20_trains_7_units9,True,00:00:07.7029597
scenario_solver_10_trains_5_units1,True,00:00:03.4515967
scenario_solver_10_trains_5_units10,True,00:00:05.4382149
scenario_solver_10_trains_5_units11,True,00:00:07.6950332
scenario_solver_10_trains_5_units12,True,00:00:07.6229132
scenario_solver_10_trains_5_units13,True,00:00:04.1049448
scenario_solver_15_trains_1_units28,True,00:00:04.9346826
scenario_solver_15_trains_1_units29,True,00:00:04.9798407
scenario_solver_15_trains_1_units3,True,00:00:04.9174969
scenario_solver_15_trains_1_units30,True,00:00:05.0782079
scenario_solver_15_trains_1_units4,True,00:00:04.9930876
scenario_solver_25_trains_9_units23,True,00:00:10.8707915
scenario_solver_25_trains_9_units24,True,00:00:13.8778001
scenario_solver_25_trains_9_units25,True,00:00:09.4651271
scenario_solver_25_trains_9_units26,True,00:00:11.6917569
scenario_solver_25_trains_9_units27,True,00:00:09.8754731
scenario_solver_29_trains_5_units14,True,00:00:19.2831033
scenario_solver_29_trains_5_units15,True,00:00:14.9558533
scenario_solver_29_trains_5_units16,True,00:00:14.8405905
scenario_solver_29_trains_5_units17,True,00:00:13.7742401
scenario_solver_29_trains_5_units18,True,00:00:16.8763441
scenario_solver_25_trains_9_units14,True,00:00:10.4618369
scenario_solver_25_trains_9_units15,True,00:00:10.2644307
scenario_solver_25_trains_9_units16,True,00:00:10.4289893
scenario_solver_25_trains_9_units17,True,00:00:10.0361765
scenario_solver_25_trains_9_units18,True,00:00:12.1622401
scenario_solver_28_trains_28_units14,True,00:00:07.4963297
scenario_solver_28_trains_28_units15,True,00:00:13.0832126
scenario_solver_28_trains_28_units16,True,00:00:08.8121040
scenario_solver_28_trains_28_units17,True,00:00:11.4814000
scenario_solver_28_trains_28_units18,True,00:00:08.7387804
scenario_solver_33_trains_1_units19,True,00:01:05.2509132
scenario_solver_33_trains_1_units2,True,00:00:47.2640509
scenario_solver_33_trains_1_units20,True,00:01:03.3030630
scenario_solver_33_trains_1_units21,True,00:01:02.7727744
scenario_solver_33_trains_1_units22,True,00:00:54.6516871
scenario_solver_33_trains_5_units14,True,00:00:28.6945863
scenario_solver_33_trains_5_units15,True,00:01:27.5474064
scenario_solver_33_trains_5_units16,True,00:00:58.0074014
scenario_solver_33_trains_5_units17,True,00:01:27.3704654
scenario_solver_33_trains_5_units18,True,00:00:47.3178017
scenario_solver_33_trains_5_units28,True,00:00:49.3093667
scenario_solver_33_trains_5_units29,True,00:00:16.5945117
scenario_solver_33_trains_5_units3,True,00:00:15.9746481
scenario_solver_33_trains_5_units30,True,00:00:35.5325823
scenario_solver_33_trains_5_units4,True,00:00:15.6735672
scenario_solver_5_trains_2_units5,True,00:00:02.4413408
scenario_solver_5_trains_2_units6,True,00:00:02.4991154
scenario_solver_5_trains_2_units7,True,00:00:01.9710019
scenario_solver_5_trains_2_units8,True,00:00:02.2635845
scenario_solver_5_trains_2_units9,True,00:00:02.4150810
scenario_solver_32_trains_5_units1,True,00:00:14.3282693
scenario_solver_32_trains_5_units10,True,00:00:19.8504765
scenario_solver_32_trains_5_units11,True,00:00:29.4359998
scenario_solver_32_trains_5_units12,True,00:00:39.2820075
scenario_solver_32_trains_5_units13,True,00:00:18.4922503
scenario_solver_32_trains_11_units1,True,00:00:26.2047173
scenario_solver_32_trains_11_units10,True,00:00:19.6632139
scenario_solver_32_trains_11_units11,True,00:00:50.5884706
scenario_solver_32_trains_11_units12,True,00:00:16.6305123
scenario_solver_32_trains_11_units13,True,00:00:28.0309568
scenario_solver_15_trains_5_units28,True,00:00:04.7171077
scenario_solver_15_trains_5_units29,True,00:00:05.5540881
scenario_solver_15_trains_5_units3,True,00:00:05.6730532
scenario_solver_15_trains_5_units30,True,00:00:05.1866725
scenario_solver_15_trains_5_units4,True,00:00:04.5296227
scenario_solver_30_trains_5_units19,True,00:00:11.6424626
scenario_solver_30_trains_5_units2,True,00:00:23.4618456
scenario_solver_30_trains_5_units20,True,00:00:18.5497270
scenario_solver_30_trains_5_units21,True,00:00:12.9057869
scenario_solver_30_trains_5_units22,True,00:00:16.4767941
scenario_solver_10_trains_4_units23,True,00:00:02.9121605
scenario_solver_10_trains_4_units24,True,00:00:03.1400699
scenario_solver_10_trains_4_units25,True,00:00:03.0885156
scenario_solver_10_trains_4_units26,True,00:00:03.4758094
scenario_solver_10_trains_4_units27,True,00:00:03.1995016
scenario_solver_5_trains_2_units23,True,00:00:02.2742608
scenario_solver_5_trains_2_units24,True,00:00:02.3484238
scenario_solver_5_trains_2_units25,True,00:00:02.2707049
scenario_solver_5_trains_2_units26,True,00:00:02.3393889
scenario_solver_5_trains_2_units27,True,00:00:02.3301949
scenario_solver_20_trains_1_units23,True,00:00:08.5351683
scenario_solver_20_trains_1_units24,True,00:00:08.5740184
scenario_solver_20_trains_1_units25,True,00:00:08.8617455
scenario_solver_20_trains_1_units26,True,00:00:08.9157676
scenario_solver_20_trains_1_units27,True,00:00:08.4785943
scenario_solver_30_trains_10_units19,True,00:00:14.0660842
scenario_solver_30_trains_10_units2,True,00:00:29.3475256
scenario_solver_30_trains_10_units20,True,00:00:12.7089098
scenario_solver_30_trains_10_units21,True,00:00:13.0722912
scenario_solver_30_trains_10_units22,True,00:00:15.4233350
scenario_solver_20_trains_20_units1,True,00:00:04.3113606
scenario_solver_20_trains_20_units10,True,00:00:04.8136010
scenario_solver_20_trains_20_units11,True,00:00:04.0437216
scenario_solver_20_trains_20_units12,True,00:00:04.7176445
scenario_solver_20_trains_20_units13,True,00:00:05.6681962
scenario_solver_10_trains_1_units5,True,00:00:02.4980662
scenario_solver_10_trains_1_units6,True,00:00:03.2952128
scenario_solver_10_trains_1_units7,True,00:00:03.1571859
scenario_solver_10_trains_1_units8,True,00:00:02.5503924
scenario_solver_10_trains_1_units9,True,00:00:03.1899325
scenario_solver_5_trains_1_units5,True,00:00:02.2437933
scenario_solver_5_trains_1_units6,True,00:00:02.1875788
scenario_solver_5_trains_1_units7,True,00:00:02.2175998
scenario_solver_5_trains_1_units8,True,00:00:02.1639037
scenario_solver_5_trains_1_units9,True,00:00:01.7406818
scenario_solver_26_trains_5_units28,True,00:00:11.1189333
scenario_solver_26_trains_5_units29,True,00:00:12.9659443
scenario_solver_26_trains_5_units3,True,00:00:13.4920705
scenario_solver_26_trains_5_units30,True,00:00:10.2218492
scenario_solver_26_trains_5_units4,True,00:00:11.8350977
scenario_solver_29_trains_10_units5,True,00:00:13.3480486
scenario_solver_29_trains_10_units6,True,00:00:13.7517552
scenario_solver_29_trains_10_units7,True,00:00:19.0194615
scenario_solver_29_trains_10_units8,True,00:00:12.0062008
scenario_solver_29_trains_10_units9,True,00:00:12.4879809
scenario_solver_26_trains_5_units5,True,00:00:11.9001479
scenario_solver_26_trains_5_units6,True,00:00:12.8502326
scenario_solver_26_trains_5_units7,True,00:00:10.6919592
scenario_solver_26_trains_5_units8,True,00:00:11.3172717
scenario_solver_26_trains_5_units9,True,00:00:13.3705979
scenario_solver_32_trains_1_units19,True,00:00:28.8954555
scenario_solver_32_trains_1_units2,True,00:00:47.1811822
scenario_solver_32_trains_1_units20,True,00:00:41.7401056
scenario_solver_32_trains_1_units21,True,00:00:47.8513154
scenario_solver_32_trains_1_units22,True,00:00:25.2487706
scenario_solver_20_trains_7_units28,True,00:00:07.7932877
scenario_solver_20_trains_7_units29,True,00:00:08.2590084
scenario_solver_20_trains_7_units3,True,00:00:07.7559752
scenario_solver_20_trains_7_units30,True,00:00:08.9401906
scenario_solver_20_trains_7_units4,True,00:00:07.3456181
scenario_solver_33_trains_5_units19,True,00:00:29.1902232
scenario_solver_33_trains_5_units2,True,00:00:46.4012055
scenario_solver_33_trains_5_units20,True,00:00:42.0257884
scenario_solver_33_trains_5_units21,True,00:00:14.1987747
scenario_solver_33_trains_5_units22,True,00:00:16.6672866
scenario_solver_33_trains_33_units14,True,00:00:52.7661323
scenario_solver_33_trains_33_units15,True,00:00:18.8933944
scenario_solver_33_trains_33_units16,True,00:00:40.3480230
scenario_solver_33_trains_33_units17,True,00:00:52.6315478
scenario_solver_33_trains_33_units18,True,00:00:25.4500714
scenario_solver_25_trains_9_units5,True,00:00:11.9193868
scenario_solver_25_trains_9_units6,True,00:00:11.6945296
scenario_solver_25_trains_9_units7,True,00:00:10.5012820
scenario_solver_25_trains_9_units8,True,00:00:10.4444658
scenario_solver_25_trains_9_units9,True,00:00:11.0774550
scenario_solver_26_trains_5_units23,True,00:00:10.7012089
scenario_solver_26_trains_5_units24,True,00:00:11.3602651
