num_trains,type,k,time,time_first_solution,solution_found,num_movements
5,1,0,37.613736152648926,37.613736152648926,True,10
5,1,0,38.11703085899353,38.11703085899353,True,10
5,1,0,43.48031306266785,43.48031306266785,True,10
5,1,0,39.05118417739868,39.05118417739868,True,10
5,1,0,38.55377769470215,38.55377769470215,True,10
5,1,0,36.262059688568115,36.262059688568115,True,10
5,1,0,45.27590751647949,45.27590751647949,True,10
5,1,0,41.28133773803711,41.28133773803711,True,10
5,1,0,40.7302610874176,40.7302610874176,True,10
5,1,0,37.31241750717163,37.31241750717163,True,10
5,1,0,40.79138994216919,40.79138994216919,True,10
5,1,0,40.09960913658142,40.09960913658142,True,10
5,1,0,51.05578351020813,51.05578351020813,True,10
5,1,0,47.627845287323,47.627845287323,True,10
5,1,0,45.64605188369751,45.64605188369751,True,10
5,1,0,45.54303050041199,45.54303050041199,True,10
5,1,0,42.020525217056274,42.020525217056274,True,10
5,1,0,35.550856828689575,35.550856828689575,True,10
5,1,0,42.64381003379822,42.64381003379822,True,10
5,1,0,39.383002042770386,39.383002042770386,True,10
5,1,0,39.72049045562744,39.72049045562744,True,10
5,1,0,44.246747732162476,44.246747732162476,True,10
5,1,0,34.6936399936676,34.6936399936676,True,10
5,1,0,41.304888010025024,41.304888010025024,True,10
5,1,0,40.059065103530884,40.059065103530884,True,10
5,1,0,44.90431356430054,44.90431356430054,True,10
5,1,0,40.14924645423889,40.14924645423889,True,10
5,1,0,39.97738218307495,39.97738218307495,True,10
5,1,0,42.833828926086426,42.833828926086426,True,10
5,1,0,41.13212299346924,41.13212299346924,True,10
5,1/3,0,46.91035294532776,46.91035294532776,True,10
5,1/3,0,41.89203500747681,41.89203500747681,True,10
5,1/3,0,41.543490171432495,41.543490171432495,True,10
5,1/3,0,40.841023206710815,40.841023206710815,True,10
5,1/3,0,41.331448554992676,41.331448554992676,True,10
5,1/3,0,39.167776346206665,39.167776346206665,True,10
5,1/3,0,40.3352837562561,40.3352837562561,True,10
5,1/3,0,43.97827672958374,43.97827672958374,True,10
5,1/3,0,44.344879388809204,44.344879388809204,True,10
5,1/3,0,41.47202229499817,41.47202229499817,True,10
5,1/3,0,43.02572703361511,43.02572703361511,True,10
5,1/3,0,45.438968896865845,45.438968896865845,True,10
5,1/3,0,46.99277710914612,46.99277710914612,True,10
5,1/3,0,40.42952275276184,40.42952275276184,True,10
5,1/3,0,39.45037484169006,39.45037484169006,True,10
5,1/3,0,40.55125975608826,40.55125975608826,True,10
5,1/3,0,45.02698111534119,45.02698111534119,True,10
