num_trains,k,time,time_solution
10,0,10.063547611236572
10,0,10.683329343795776
10,0,10.185587644577026
10,2,33.50102376937866
10,0,10.542370557785034
15,2,49.96782302856445
15,2,49.31575274467468
15,1,32.30332660675049
15,1,32.87074899673462
15,2,48.566380739212036
20,1,45.81783723831177
20,2,69.79941892623901
20,1,44.46622443199158
20,1,44.410422563552856
20,2,69.5640811920166
25,1,57.83858132362366
25,3,117.08597803115845
25,1,58.409581899642944
25,2,113.07670378684998
25,2,88.58594608306885
30,2,108.70356106758118
30,2,107.55487418174744
30,10,418.54565143585205
30,2,109.20457029342651
30,3,146.96958017349243
5,0,4.615375518798828
5,0,5.126237154006958
5,0,4.7753942012786865
5,0,4.5275232791900635
5,0,4.823957920074463
