num_trains,k,time,time_solution
10,0,10.426438808441162
10,0,9.357534170150757
10,0,10.649646997451782
10,0,9.70836615562439
10,2,32.0749671459198
15,1,33.42092323303223
15,2,49.023834466934204
15,1,32.59466052055359
15,1,31.699214220046997
15,1,33.7580451965332
20,1,45.432839155197144
20,1,45.7840416431427
20,1,45.80906796455383
20,1,46.217647552490234
20,45,1133.6353778839111
25,2,90.09539270401001
25,1,57.85675621032715
25,2,92.11309313774109
25,2,90.7552170753479
25,1,56.764798402786255
30,4,182.85304188728333
30,5,222.0482304096222
30,2,110.26839828491211
30,3,145.33395290374756
30,4,183.90814542770386
5,0,8.388198614120483
5,0,4.622044086456299
5,0,5.031527280807495
5,0,4.7426676750183105
5,0,4.794538259506226
