num_trains,k,time,time_solution
10,0,10.309508562088013
10,0,10.194086074829102
10,0,9.818727731704712
10,0,9.856547832489014
10,1,20.311463832855225
15,1,32.621174335479736
15,2,49.042163610458374
15,1,33.6365647315979
15,0,15.632505416870117
15,1,32.868409156799316
20,1,44.76255702972412
20,1,45.20652747154236
20,2,70.50591373443604
20,3,96.09650421142578
20,1,44.84568214416504
25,1,58.15429162979126
25,1,57.81485867500305
25,3,120.23517394065857
25,2,89.36778712272644
25,2,88.37465810775757
30,7,299.35483503341675
30,1,72.11862230300903
30,1,71.62977290153503
30,1,69.65528583526611
30,2,107.05566310882568
5,0,5.567517042160034
5,0,5.0445520877838135
5,0,4.722010850906372
5,0,4.948957681655884
5,0,4.874256134033203
