num_trains,k,time,time_solution
10,0,9.752326726913452
10,0,10.268104314804077
10,0,10.590514183044434
10,0,10.444373369216919
10,1,20.584044456481934
15,2,50.05453395843506
15,1,32.20944356918335
15,2,50.73940658569336
15,0,15.792186260223389
15,3,67.38090467453003
20,2,69.82459306716919
20,1,44.87117147445679
20,1,45.06629180908203
20,1,46.245319843292236
20,1,45.81201958656311
25,1,57.797526597976685
25,2,87.0137128829956
25,4,150.34092116355896
25,1,58.98867702484131
25,1,58.62600874900818
30,6,258.51261830329895
30,3,147.00284576416016
30,4,185.65278244018555
30,2,108.1553430557251
30,4,183.38056898117065
5,0,5.047566175460815
5,0,4.821135759353638
5,0,4.7773120403289795
5,0,4.961347341537476
5,0,4.8131725788116455
