num_trains,k,time,time_solution
10,2,31.138001441955566
10,0,9.514809370040894
10,2,31.42946219444275
10,0,10.03666067123413
10,0,9.913835525512695
15,0,16.06077289581299
15,2,51.535624504089355
15,0,15.006262302398682
15,1,32.18223214149475
15,1,32.31816339492798
20,1,45.335113525390625
20,11,288.3422763347626
20,2,67.23890829086304
20,1,52.89687442779541
20,2,68.70594429969788
25,1,58.12122941017151
25,3,122.19145703315735
25,1,57.37647366523743
25,2,88.4722638130188
25,3,121.25688862800598
30,2,108.48906803131104
30,3,145.16513800621033
30,2,107.13621401786804
30,11,451.80472898483276
30,2,107.39326906204224
5,0,4.823228120803833
5,0,5.054316520690918
5,0,4.612523317337036
5,0,5.085803985595703
5,0,5.046555042266846
