num_trains,k,time,time_solution
10,0,10.134618282318115
10,0,10.486434936523438
10,0,10.480467081069946
10,1,21.85150170326233
10,0,9.353425979614258
15,2,50.76967763900757
15,2,49.98994064331055
15,1,31.879459142684937
15,1,33.647053956985474
15,0,15.971575260162354
20,2,69.0431432723999
20,1,45.70012187957764
20,2,68.50828886032104
20,1,44.933117151260376
20,1,46.646573305130005
25,1,58.4306366443634
25,1,57.06488347053528
25,1,58.642802238464355
25,2,87.82800889015198
25,1,56.709959983825684
30,2,110.28912663459778
30,3,145.46200489997864
30,2,107.85752058029175
30,3,146.7416536808014
30,2,107.7519793510437
5,0,4.647456884384155
5,0,4.637970924377441
5,0,4.371039628982544
5,0,4.7204601764678955
5,0,5.114166975021362
