num_trains,k,time,time_solution
10,0,11.47069501876831
10,0,9.593435287475586
10,0,10.276976585388184
10,0,10.099589824676514
10,0,10.744023323059082
15,1,33.40475392341614
15,1,33.77432703971863
15,1,33.02671504020691
15,1,32.66955900192261
15,1,32.71449851989746
20,2,68.78210663795471
20,1,45.64362931251526
20,3,93.40052366256714
20,1,43.91737723350525
20,2,70.4189043045044
25,9,301.6719319820404
25,1,58.28694295883179
25,1,57.77591562271118
25,1,57.90795397758484
25,1,57.91880130767822
30,3,146.1649477481842
30,49,1946.4967768192291
30,10,419.40846943855286
30,2,107.76166939735413
30,42,1674.490481376648
5,0,5.304272413253784
5,0,4.8206260204315186
5,0,4.823335886001587
5,0,4.704769849777222
5,0,5.106507778167725
