num_trains,k,time,time_first_solution,solution_found,num_movements
5,0,13.822519302368164,13.822519302368164,True,10
5,0,14.20479702949524,14.20479702949524,True,10
5,0,12.320552110671997,12.320552110671997,True,10
5,0,13.593381643295288,13.593381643295288,True,10
5,0,13.82453465461731,13.82453465461731,True,10
