num_trains,k,time,time_solution,solution_found
5,0,1.4483952522277832,0.0,False
5,0,1.406451940536499,0.0,False
5,0,1.3870213031768799,0.0,False
5,0,1.4085326194763184,0.0,False
5,0,1.4040114879608154,0.0,False
