scenario,cost_line,time_line,plan_file
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,888.3 : 2,889.58 | cr=54, dd=32, da=30, tlv=0, sm=64, rd=180.94, cd=0, um=0","Time elapsed: 4.65 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,863.1 : 2,869.37 | cr=54, dd=32, da=29, tlv=1, sm=64, rd=178.12, cd=0, um=0","Time elapsed: 4.77 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,841.3 : 2,847.55 | cr=52, dd=32, da=29, tlv=1, sm=64, rd=178.12, cd=0, um=0","Time elapsed: 4.84 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,658.2 : 2,664.50 | cr=51, dd=32, da=21, tlv=1, sm=64, rd=171.56, cd=0, um=0","Time elapsed: 5.03 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,539.8 : 2,551.07 | cr=47, dd=32, da=16, tlv=2, sm=64, rd=168.75, cd=0, um=0","Time elapsed: 5.14 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,509.2 : 2,525.46 | cr=45, dd=32, da=15, tlv=3, sm=64, rd=164.06, cd=0, um=0","Time elapsed: 5.35 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,464.4 : 2,485.71 | cr=45, dd=32, da=12, tlv=4, sm=64, rd=160.31, cd=0, um=0","Time elapsed: 5.47 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,442.2 : 2,463.44 | cr=43, dd=32, da=12, tlv=4, sm=64, rd=158.44, cd=0, um=0","Time elapsed: 5.69 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,409.4 : 2,430.69 | cr=41, dd=32, da=12, tlv=4, sm=64, rd=154.69, cd=0, um=0","Time elapsed: 5.93 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,383.5 : 2,409.78 | cr=37, dd=32, da=12, tlv=5, sm=64, rd=155.62, cd=0, um=0","Time elapsed: 6.13 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,363.5 : 2,389.78 | cr=35, dd=32, da=12, tlv=5, sm=64, rd=155.62, cd=0, um=0","Time elapsed: 6.23 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,340.9 : 2,372.16 | cr=29, dd=32, da=13, tlv=6, sm=64, rd=158.44, cd=0, um=0","Time elapsed: 6.49 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,319.5 : 2,350.78 | cr=29, dd=32, da=12, tlv=6, sm=64, rd=155.62, cd=0, um=0","Time elapsed: 6.83 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_32_trains_11_units5.json","Cost of next node: Cost = 2,295.1 : 2,326.41 | cr=29, dd=32, da=12, tlv=6, sm=64, rd=150.00, cd=0, um=0","Time elapsed: 7.18 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_32_trains_11_units5.json"
