scenario,cost_line,time_line,plan_file
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 2,134.8 : 2,140.93 | cr=25, dd=27, da=23, tlv=1, sm=54, rd=152.22, cd=0, um=0","Time elapsed: 3.95 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 2,112.3 : 2,118.36 | cr=23, dd=27, da=23, tlv=1, sm=54, rd=150.00, cd=0, um=0","Time elapsed: 4.06 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 2,072.6 : 2,073.69 | cr=23, dd=27, da=22, tlv=0, sm=54, rd=145.56, cd=0, um=0","Time elapsed: 4.12 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,915.8 : 1,921.83 | cr=23, dd=27, da=13, tlv=1, sm=54, rd=145.56, cd=0, um=0","Time elapsed: 4.17 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,890.6 : 1,896.72 | cr=22, dd=27, da=13, tlv=1, sm=54, rd=137.78, cd=0, um=0","Time elapsed: 4.20 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,841.8 : 1,852.91 | cr=22, dd=27, da=10, tlv=2, sm=54, rd=132.22, cd=0, um=0","Time elapsed: 4.25 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,820.8 : 1,831.83 | cr=20, dd=27, da=10, tlv=2, sm=54, rd=132.22, cd=0, um=0","Time elapsed: 4.29 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,781.1 : 1,797.22 | cr=20, dd=27, da=7, tlv=3, sm=54, rd=132.22, cd=0, um=0","Time elapsed: 4.35 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,755.9 : 1,772.00 | cr=19, dd=27, da=7, tlv=3, sm=54, rd=131.11, cd=0, um=0","Time elapsed: 4.65 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,722.5 : 1,738.60 | cr=22, dd=26, da=7, tlv=3, sm=54, rd=120.00, cd=0, um=0","Time elapsed: 4.76 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,690.2 : 1,706.28 | cr=24, dd=25, da=7, tlv=3, sm=54, rd=120.00, cd=0, um=0","Time elapsed: 4.79 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,651.3 : 1,667.37 | cr=25, dd=24, da=7, tlv=3, sm=54, rd=120.00, cd=0, um=0","Time elapsed: 4.91 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,601.5 : 1,617.56 | cr=25, dd=23, da=7, tlv=3, sm=54, rd=120.00, cd=0, um=0","Time elapsed: 4.96 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,535.5 : 1,556.58 | cr=22, dd=22, da=7, tlv=4, sm=54, rd=117.78, cd=0, um=0","Time elapsed: 5.16 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,475.7 : 1,496.75 | cr=21, dd=21, da=7, tlv=4, sm=54, rd=117.78, cd=0, um=0","Time elapsed: 5.21 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,310.3 : 1,336.40 | cr=18, dd=18, da=7, tlv=5, sm=54, rd=115.56, cd=0, um=0","Time elapsed: 5.39 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,266.3 : 1,297.34 | cr=19, dd=17, da=6, tlv=6, sm=54, rd=111.11, cd=0, um=0","Time elapsed: 5.58 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,191.7 : 1,227.82 | cr=20, dd=15, da=6, tlv=7, sm=54, rd=108.89, cd=0, um=0","Time elapsed: 5.83 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_27_trains_9_units14.json","Cost of next node: Cost = 1,138.0 : 1,179.08 | cr=20, dd=14, da=5, tlv=8, sm=54, rd=104.44, cd=0, um=0","Time elapsed: 6.13 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_27_trains_9_units14.json"
