scenario,cost_line,time_line,plan_file
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,958.2 : 1,959.20 | cr=17, dd=25, da=23, tlv=0, sm=50, rd=156.00, cd=0, um=0","Time elapsed: 4.26 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,935.0 : 1,935.97 | cr=15, dd=25, da=23, tlv=0, sm=50, rd=156.00, cd=0, um=0","Time elapsed: 4.37 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,893.1 : 1,899.09 | cr=18, dd=25, da=20, tlv=1, sm=50, rd=151.20, cd=0, um=0","Time elapsed: 4.42 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,870.4 : 1,876.44 | cr=16, dd=25, da=20, tlv=1, sm=50, rd=148.80, cd=0, um=0","Time elapsed: 4.53 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,812.2 : 1,813.18 | cr=16, dd=25, da=18, tlv=0, sm=50, rd=144.00, cd=0, um=0","Time elapsed: 4.58 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,746.3 : 1,752.27 | cr=15, dd=25, da=15, tlv=1, sm=50, rd=135.60, cd=0, um=0","Time elapsed: 4.64 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,617.3 : 1,628.30 | cr=15, dd=25, da=8, tlv=2, sm=50, rd=129.60, cd=0, um=0","Time elapsed: 4.69 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,572.1 : 1,588.12 | cr=15, dd=25, da=5, tlv=3, sm=50, rd=124.80, cd=0, um=0","Time elapsed: 4.77 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,430.5 : 1,446.48 | cr=17, dd=20, da=10, tlv=3, sm=50, rd=127.20, cd=0, um=0","Time elapsed: 4.84 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_5_units5.json","Cost of next node: Cost = 1,381.0 : 1,397.01 | cr=17, dd=19, da=10, tlv=3, sm=50, rd=127.20, cd=0, um=0","Time elapsed: 4.90 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_5_units5.json"
