scenario,cost_line,time_line,plan_file
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,804.1 : 2,810.31 | cr=50, dd=31, da=27, tlv=1, sm=62, rd=195.48, cd=0, um=0","Time elapsed: 1.74 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,779.2 : 2,790.47 | cr=44, dd=31, da=27, tlv=2, sm=62, rd=203.23, cd=0, um=0","Time elapsed: 1.80 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,757.8 : 2,774.06 | cr=42, dd=31, da=27, tlv=3, sm=62, rd=201.29, cd=0, um=0","Time elapsed: 1.85 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,725.4 : 2,741.65 | cr=43, dd=31, da=26, tlv=3, sm=62, rd=194.52, cd=0, um=0","Time elapsed: 2.00 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,686.6 : 2,707.82 | cr=44, dd=31, da=22, tlv=4, sm=62, rd=197.42, cd=0, um=0","Time elapsed: 2.08 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,657.7 : 2,678.93 | cr=44, dd=31, da=22, tlv=4, sm=62, rd=181.94, cd=0, um=0","Time elapsed: 2.17 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,572.1 : 2,598.35 | cr=37, dd=31, da=21, tlv=5, sm=62, rd=177.10, cd=0, um=0","Time elapsed: 2.23 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,507.8 : 2,539.03 | cr=41, dd=31, da=16, tlv=6, sm=62, rd=169.35, cd=0, um=0","Time elapsed: 2.35 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,441.0 : 2,477.26 | cr=33, dd=31, da=16, tlv=7, sm=62, rd=169.35, cd=0, um=0","Time elapsed: 2.42 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_31_units23.json","Cost of next node: Cost = 2,382.1 : 2,423.35 | cr=35, dd=31, da=11, tlv=8, sm=62, rd=169.35, cd=0, um=0","Time elapsed: 2.56 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_31_units23.json"
