scenario,cost_line,time_line,plan_file
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 2,274.6 : 2,280.73 | cr=25, dd=28, da=24, tlv=1, sm=56, rd=175.71, cd=0, um=0","Time elapsed: 1.38 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 2,250.1 : 2,261.27 | cr=24, dd=28, da=24, tlv=2, sm=56, rd=173.57, cd=0, um=0","Time elapsed: 1.48 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 2,198.4 : 2,214.48 | cr=24, dd=28, da=21, tlv=3, sm=56, rd=174.64, cd=0, um=0","Time elapsed: 1.58 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 2,130.9 : 2,151.99 | cr=24, dd=28, da=17, tlv=4, sm=56, rd=168.21, cd=0, um=0","Time elapsed: 1.66 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 2,087.8 : 2,113.87 | cr=25, dd=28, da=15, tlv=5, sm=56, rd=157.50, cd=0, um=0","Time elapsed: 1.77 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 2,065.8 : 2,091.89 | cr=25, dd=28, da=14, tlv=5, sm=56, rd=155.36, cd=0, um=0","Time elapsed: 1.87 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 2,021.7 : 2,047.81 | cr=28, dd=28, da=11, tlv=5, sm=56, rd=139.29, cd=0, um=0","Time elapsed: 1.95 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 1,991.8 : 2,022.94 | cr=27, dd=28, da=9, tlv=6, sm=56, rd=141.43, cd=0, um=0","Time elapsed: 2.07 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 1,966.1 : 1,992.22 | cr=26, dd=28, da=9, tlv=5, sm=56, rd=139.29, cd=0, um=0","Time elapsed: 2.20 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 1,921.6 : 1,947.67 | cr=24, dd=28, da=8, tlv=5, sm=56, rd=133.93, cd=0, um=0","Time elapsed: 2.30 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 1,899.6 : 1,930.68 | cr=21, dd=28, da=8, tlv=6, sm=56, rd=131.79, cd=0, um=0","Time elapsed: 2.40 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_28_units1.json","Cost of next node: Cost = 1,872.0 : 1,908.16 | cr=19, dd=28, da=7, tlv=7, sm=56, rd=127.50, cd=0, um=0","Time elapsed: 2.56 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_28_units1.json"
