scenario,cost_line,time_line,plan_file
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,978.1 : 1,979.12 | cr=19, dd=25, da=23, tlv=0, sm=50, rd=159.60, cd=0, um=0","Time elapsed: 4.43 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,945.6 : 1,946.58 | cr=16, dd=25, da=23, tlv=0, sm=50, rd=162.00, cd=0, um=0","Time elapsed: 4.47 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,890.8 : 1,896.81 | cr=15, dd=25, da=21, tlv=1, sm=50, rd=158.40, cd=0, um=0","Time elapsed: 4.53 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,844.8 : 1,850.77 | cr=17, dd=25, da=18, tlv=1, sm=50, rd=150.00, cd=0, um=0","Time elapsed: 4.62 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,817.0 : 1,818.00 | cr=16, dd=25, da=18, tlv=0, sm=50, rd=147.60, cd=0, um=0","Time elapsed: 4.69 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,687.0 : 1,693.02 | cr=16, dd=25, da=11, tlv=1, sm=50, rd=138.00, cd=0, um=0","Time elapsed: 4.73 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,635.3 : 1,646.26 | cr=16, dd=25, da=8, tlv=2, sm=50, rd=129.60, cd=0, um=0","Time elapsed: 4.78 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,587.8 : 1,603.77 | cr=16, dd=25, da=5, tlv=3, sm=50, rd=124.80, cd=0, um=0","Time elapsed: 4.82 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,565.7 : 1,581.69 | cr=14, dd=25, da=5, tlv=3, sm=50, rd=122.40, cd=0, um=0","Time elapsed: 4.90 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,381.1 : 1,397.15 | cr=17, dd=21, da=5, tlv=3, sm=50, rd=117.60, cd=0, um=0","Time elapsed: 5.01 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,232.2 : 1,248.18 | cr=17, dd=18, da=5, tlv=3, sm=50, rd=117.60, cd=0, um=0","Time elapsed: 5.05 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,181.8 : 1,197.77 | cr=17, dd=17, da=5, tlv=3, sm=50, rd=115.20, cd=0, um=0","Time elapsed: 5.22 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,138.3 : 1,159.27 | cr=16, dd=16, da=5, tlv=4, sm=50, rd=112.80, cd=0, um=0","Time elapsed: 5.48 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,117.7 : 1,138.73 | cr=16, dd=16, da=4, tlv=4, sm=50, rd=110.40, cd=0, um=0","Time elapsed: 5.66 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 1,030.0 : 1,056.00 | cr=13, dd=15, da=3, tlv=5, sm=50, rd=105.60, cd=0, um=0","Time elapsed: 6.17 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 898.0 : 924.01 | cr=13, dd=12, da=4, tlv=5, sm=50, rd=108.00, cd=0, um=0","Time elapsed: 6.24 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_25_trains_9_units28.json","Cost of next node: Cost = 876.7 : 902.71 | cr=13, dd=12, da=3, tlv=5, sm=50, rd=103.20, cd=0, um=0","Time elapsed: 6.45 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_25_trains_9_units28.json"
