scenario,cost_line,time_line,plan_file
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,699.8 : 2,701.02 | cr=45, dd=31, da=29, tlv=0, sm=62, rd=172.26, cd=0, um=0","Time elapsed: 4.22 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,671.5 : 2,672.71 | cr=42, dd=31, da=29, tlv=0, sm=62, rd=172.26, cd=0, um=0","Time elapsed: 4.28 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,637.3 : 2,638.49 | cr=39, dd=31, da=29, tlv=0, sm=62, rd=170.32, cd=0, um=0","Time elapsed: 4.34 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,614.7 : 2,615.96 | cr=37, dd=31, da=29, tlv=0, sm=62, rd=170.32, cd=0, um=0","Time elapsed: 4.41 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,559.6 : 2,565.82 | cr=36, dd=31, da=27, tlv=1, sm=62, rd=167.42, cd=0, um=0","Time elapsed: 4.51 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,374.4 : 2,380.64 | cr=36, dd=31, da=18, tlv=1, sm=62, rd=160.65, cd=0, um=0","Time elapsed: 4.69 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,346.6 : 2,347.83 | cr=35, dd=31, da=18, tlv=0, sm=62, rd=158.71, cd=0, um=0","Time elapsed: 4.81 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,296.8 : 2,303.02 | cr=34, dd=31, da=15, tlv=1, sm=62, rd=154.84, cd=0, um=0","Time elapsed: 4.91 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,266.7 : 2,277.95 | cr=32, dd=31, da=14, tlv=2, sm=62, rd=150.00, cd=0, um=0","Time elapsed: 5.00 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_31_trains_5_units1.json","Cost of next node: Cost = 2,220.4 : 2,236.69 | cr=32, dd=31, da=11, tlv=3, sm=62, rd=146.13, cd=0, um=0","Time elapsed: 5.13 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_31_trains_5_units1.json"
