scenario,cost_line,time_line,plan_file
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 2,247.3 : 2,248.40 | cr=22, dd=28, da=26, tlv=0, sm=56, rd=170.36, cd=0, um=0","Time elapsed: 4.36 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 2,211.7 : 2,217.83 | cr=21, dd=28, da=25, tlv=1, sm=56, rd=167.14, cd=0, um=0","Time elapsed: 4.45 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 2,190.1 : 2,196.18 | cr=23, dd=28, da=24, tlv=1, sm=56, rd=159.64, cd=0, um=0","Time elapsed: 4.60 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 2,162.3 : 2,163.38 | cr=22, dd=28, da=24, tlv=0, sm=56, rd=157.50, cd=0, um=0","Time elapsed: 4.72 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 2,108.5 : 2,114.61 | cr=20, dd=28, da=21, tlv=1, sm=56, rd=163.93, cd=0, um=0","Time elapsed: 4.79 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 2,085.7 : 2,091.85 | cr=20, dd=28, da=21, tlv=1, sm=56, rd=151.07, cd=0, um=0","Time elapsed: 4.86 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 1,925.1 : 1,936.22 | cr=22, dd=28, da=11, tlv=2, sm=56, rd=150.00, cd=0, um=0","Time elapsed: 4.94 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 1,877.3 : 1,893.47 | cr=22, dd=28, da=8, tlv=3, sm=56, rd=145.71, cd=0, um=0","Time elapsed: 5.05 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 1,855.9 : 1,872.02 | cr=20, dd=28, da=8, tlv=3, sm=56, rd=143.57, cd=0, um=0","Time elapsed: 5.17 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 1,824.7 : 1,845.84 | cr=23, dd=27, da=8, tlv=4, sm=56, rd=133.93, cd=0, um=0","Time elapsed: 5.44 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 1,774.2 : 1,795.32 | cr=23, dd=26, da=8, tlv=4, sm=56, rd=131.79, cd=0, um=0","Time elapsed: 5.51 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 1,724.2 : 1,745.34 | cr=23, dd=25, da=8, tlv=4, sm=56, rd=131.79, cd=0, um=0","Time elapsed: 5.56 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 1,684.2 : 1,705.37 | cr=24, dd=24, da=8, tlv=4, sm=56, rd=131.79, cd=0, um=0","Time elapsed: 5.65 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 1,625.0 : 1,646.15 | cr=23, dd=23, da=8, tlv=4, sm=56, rd=130.71, cd=0, um=0","Time elapsed: 5.75 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
"/home/thomasverwaal/Robust-Rail-NL/mathematical-models/scenarios_solver_types_120/scenario_solver_28_trains_5_units1.json","Cost of next node: Cost = 1,579.9 : 1,605.98 | cr=24, dd=21, da=10, tlv=5, sm=56, rd=124.29, cd=0, um=0","Time elapsed: 6.18 seconds","/home/thomasverwaal/Robust-Rail-NL/mathematical-models/local_search_plans_discreet_120/plan_28_trains_5_units1.json"
