num_trains,type,time,time_first_solution,solution_found,num_movements
10,5,3.2949253,2.87,True,20
10,5,3.0859847,2.62,True,20
10,1/3,3.5605284,2.81,True,20
10,1/3,3.5820452,2.85,True,20
10,1/3,3.8312789,2.86,True,20
10,1/3,3.4553367,2.98,True,20
10,1/3,3.4891713,2.8,True,20
10,1/3,3.30066,2.7,True,20
10,1/3,3.2303948,2.64,True,20
10,1/3,3.3866548,2.78,True,20
10,1/3,3.3231301,2.81,True,20
10,1/3,3.1458037,2.68,True,20
10,1/3,3.1155281,2.59,True,20
10,1/3,3.1131441,2.69,True,20
10,1/3,3.2638173,2.82,True,20
10,1/3,3.1091231,2.66,True,20
10,1/3,3.1124999,2.65,True,20
10,1/3,3.6066115,3.05,True,20
10,1/3,3.3417091,2.74,True,20
10,1/3,3.2894157,2.79,True,20
10,1/3,3.3388166,2.81,True,20
10,1/3,3.3494906,2.77,True,20
10,1/3,3.2950275,2.82,True,20
10,1/3,3.2435256,2.74,True,20
10,1/3,3.2536451,2.77,True,20
10,1/3,3.2139685,2.77,True,20
10,1/3,3.2107789,2.77,True,20
10,1/3,3.3458741,2.89,True,20
10,1/3,3.2969537,2.84,True,20
10,1/3,3.0919387,2.62,True,20
10,1/3,3.1038701,2.7,True,20
10,1/3,3.4449965,2.86,True,20
10,num_trains,1.9191764,1.42,True,20
10,num_trains,1.6772996,0.54,True,20
10,num_trains,1.8948818,0.54,True,20
10,num_trains,1.7552222,0.73,True,20
10,num_trains,3.043362,3.043362,True,20
10,num_trains,2.4088832,1.31,True,20
10,num_trains,1.7362507,0.66,True,20
10,num_trains,1.8494434,0.77,True,20
10,num_trains,1.5902311,0.57,True,20
10,num_trains,1.966566,0.83,True,20
10,num_trains,5.9307407,2.15,True,20
10,num_trains,1.9320402,0.68,True,20
10,num_trains,2.4474386,0.55,True,20
10,num_trains,1.8423061,0.76,True,20
10,num_trains,2.5067945,0.9,True,20
10,num_trains,2.6062285,1.41,True,20
10,num_trains,2.1728503,0.77,True,20
10,num_trains,2.1482335,0.77,True,20
10,num_trains,1.8841525,0.91,True,20
10,num_trains,2.0174061,0.75,True,20
10,num_trains,2.6327074,1.21,True,20
10,num_trains,1.8615917,0.83,True,20
10,num_trains,1.8879848,0.64,True,20
10,num_trains,1.8327278,0.83,True,20
10,num_trains,1.5229319,0.58,True,20
10,num_trains,2.3058291,1.51,True,20
10,num_trains,1.5735472,0.42,True,20
10,num_trains,4.3137663,1.68,True,21
10,num_trains,2.159446,0.83,True,20
10,num_trains,1.7645834,0.74,True,20
15,1,9.9028661,4.54,True,31
15,1,8.6205901,3.6,True,30
15,1,9.5408582,3.73,True,31
15,1,11.5926975,5.76,True,30
15,1,8.5688018,3.62,True,30
15,1,10.6350227,4.9,True,30
15,1,9.7378841,4.02,True,31
15,1,8.3975037,3.62,True,30
15,1,9.1769353,3.71,True,30
15,1,9.1174392,3.94,True,31
15,1,8.7497348,3.68,True,30
15,1,9.5904515,3.64,True,31
15,1,8.5469121,3.66,True,30
15,1,9.3499345,3.59,True,30
15,1,10.6036432,4.55,True,31
15,1,10.4537296,5.17,True,31
15,1,10.4806059,4.09,True,31
15,1,10.5476164,4.11,True,31
15,1,9.5420779,3.07,True,30
15,1,10.3032083,4.11,True,31
15,1,13.3817822,5.74,True,30
15,1,9.5686365,3.89,True,30
15,1,9.0748766,2.98,True,30
15,1,10.959557,4.27,True,31
15,1,11.7178624,5.43,True,30
15,1,8.249298,3.17,True,30
15,1,8.1991273,3.13,True,30
15,1,9.5931563,3.55,True,30
15,1,9.1240209,3.29,True,30
15,1,10.4841454,3.62,True,31
15,1/3,9.2470424,3.94,True,30
15,1/3,9.2525015,4.2,True,30
15,1/3,10.8869947,5.5,True,30
15,1/3,9.532879,4.96,True,30
15,1/3,8.94023,4.36,True,30
15,1/3,7.9782452,3.41,True,30
15,1/3,9.7221242,5.14,True,30
15,1/3,10.3863,5.11,True,30
15,1/3,10.6500135,5.37,True,30
15,1/3,11.1472195,5.18,True,31
15,1/3,8.3686799,3.44,True,30
15,1/3,10.2518168,4.68,True,30
15,1/3,9.0511774,4.1,True,30
15,1/3,12.2611509,4.82,True,30
15,1/3,9.3641823,5.41,True,30
15,1/3,8.4184949,3.93,True,30
15,1/3,8.0831733,3.51,True,30
15,1/3,11.5339208,4.99,True,30
15,1/3,8.7510739,4.66,True,30
15,1/3,10.2788456,4.8,True,30
15,1/3,11.8216854,7.69,True,30
15,1/3,7.2147938,3.23,True,30
15,1/3,10.3859657,4.34,True,30
15,1/3,8.9278467,3.57,True,30
15,1/3,9.1584093,4.75,True,30
15,1/3,12.4470643,7.18,True,30
15,1/3,11.4977518,5.78,True,30
15,1/3,10.1382323,5.24,True,30
15,1/3,8.7949978,4.16,True,30
15,1/3,8.5115662,4.7,True,30
15,num_trains,3.3627874,0.69,True,30
15,num_trains,3.3481991,0.87,True,30
15,num_trains,3.3071577,0.77,True,30
15,num_trains,4.4424997,0.98,True,30
15,num_trains,4.0953424,0.84,True,30
15,num_trains,4.0645937,1.11,True,30
15,num_trains,4.0772671,1.17,True,30
15,num_trains,4.3525224,1.96,True,31
15,num_trains,4.2502111,0.89,True,30
15,num_trains,4.6076013,1.43,True,30
15,num_trains,3.3479757,0.96,True,30
15,num_trains,4.8108336,1.66,True,30
15,num_trains,3.7400274,0.92,True,30
15,num_trains,4.9547764,1.43,True,30
15,num_trains,5.5387694,1.47,True,30
15,num_trains,5.3885057,1.37,True,30
15,num_trains,4.4529,1.28,True,30
15,num_trains,3.6801637,1.3,True,30
15,num_trains,2.586145,0.84,True,30
15,num_trains,4.2581415,1.39,True,30
15,num_trains,4.5991921,0.86,True,30
15,num_trains,2.9709807,1.13,True,30
15,num_trains,3.2547967,0.66,True,30
15,num_trains,2.6735998,1.24,True,30
15,num_trains,2.2610943,0.73,True,30
15,num_trains,4.2605125,0.89,True,30
15,num_trains,3.1571866,0.69,True,30
15,num_trains,3.1805969,0.89,True,30
15,num_trains,3.3532011,0.78,True,30
15,num_trains,3.5353214,0.86,True,30
20,1,14.9762447,4.62,True,40
20,1,12.3398827,4.12,True,40
20,1,14.7423276,4.09,True,40
20,1,14.0723591,4.1,True,40
20,1,12.1308092,4.11,True,40
20,1,16.626354,8.63,True,40
20,1,14.7789994,4.45,True,40
20,1,12.9293462,4.39,True,40
20,1,13.7250034,4.35,True,40
20,1,12.9550655,4.65,True,40
20,1,15.5205038,8.28,True,40
20,1,10.9152108,3.56,True,40
20,1,10.8402152,3.52,True,40
20,1,12.1062811,4.12,True,40
20,1,14.6329553,4.15,True,40
20,1,16.5361723,8.57,True,40
20,1,13.935927,4.31,True,40
20,1,12.6771912,4.41,True,40
20,1,12.7670715,4.39,True,40
20,1,13.7454038,4.41,True,40
20,1,14.6846163,7.33,True,40
20,1,12.7358175,4.06,True,40
20,1,14.0640218,4.09,True,40
20,1,13.0171069,4.03,True,40
20,1,13.5481092,4.0,True,40
20,1,12.323881,4.43,True,40
20,1,11.7180295,4.1,True,40
20,1,12.4588755,4.07,True,40
20,1,12.0810441,4.04,True,40
20,1,14.333558,4.02,True,40
20,5,11.4101765,4.3,True,40
20,5,11.0374166,4.4,True,40
20,5,11.5571411,5.17,True,40
20,5,9.896431,3.95,True,40
20,5,12.0364995,4.37,True,40
20,5,10.2836144,4.6,True,40
20,5,12.0398345,4.37,True,40
20,5,10.1889141,3.61,True,40
20,5,10.0651711,4.38,True,40
20,5,13.1950163,4.81,True,40
20,5,10.4049018,3.63,True,40
20,5,10.45925,4.29,True,40
20,5,10.3629676,3.93,True,40
20,5,11.6609712,4.92,True,40
20,5,11.4512662,4.81,True,40
20,5,11.4411064,3.88,True,40
20,5,11.6058827,4.08,True,40
20,5,10.4895318,4.52,True,40
20,5,12.4705237,4.87,True,40
20,5,13.862334,5.21,True,40
20,5,12.142094,5.28,True,40
20,5,11.9928632,4.63,True,40
20,5,11.2345124,4.23,True,40
20,5,14.2667916,4.66,True,40
20,5,11.6240127,5.09,True,40
20,5,14.504265,3.83,True,40
20,5,11.490232,4.01,True,40
20,5,11.1244357,3.24,True,40
20,5,11.6351327,5.08,True,40
20,5,11.4989378,4.1,True,40
20,1/3,10.7847393,5.14,True,40
20,1/3,13.3448851,5.38,True,40
20,1/3,10.1783472,4.83,True,40
20,1/3,11.0098033,4.54,True,40
20,1/3,11.9378343,5.16,True,40
20,1/3,11.5327432,3.92,True,40
20,1/3,10.2970134,4.05,True,40
20,1/3,10.2640983,4.05,True,40
20,1/3,11.2334035,4.56,True,40
20,1/3,11.2464151,3.61,True,40
20,1/3,12.1379479,3.87,True,40
20,1/3,11.6875017,4.71,True,40
20,1/3,11.7121146,4.19,True,40
20,1/3,13.5190938,9.46,True,40
20,1/3,12.6511142,4.25,True,40
20,1/3,12.6295188,6.68,True,40
20,1/3,10.6986583,5.45,True,40
20,1/3,10.845016,5.09,True,40
20,1/3,10.14138,4.9,True,40
20,1/3,12.6631014,4.31,True,40
20,1/3,11.3706968,4.42,True,40
20,1/3,11.4415389,4.62,True,40
20,1/3,12.2473784,4.59,True,40
20,1/3,11.4718798,3.85,True,40
20,1/3,11.3565038,5.36,True,40
20,1/3,14.1388782,7.07,True,40
20,1/3,12.0199543,4.69,True,40
20,1/3,10.7717963,4.57,True,40
