num_trains,k,time,time_first_solution,solution_found,num_movements,total_model_creation_time,solve_time_total,admm_update_time_total,lr_update_time_total
30,5,914.8660066127777,914.8660066127777,True,160,81.05128765106201,810.3549556732178,20.419052124023438,3.0398101806640625
30,5,899.6897072792053,899.6897072792053,True,178,80.49258685112,795.9456777572632,20.279433965682983,2.9711809158325195
30,4,726.8179559707642,726.8179559707642,True,160,79.4100091457367,628.4113790988922,16.54605197906494,2.449773073196411
