num_trains,k,time,time_first_solution,solution_found,num_movements,total_model_creation_time,solve_time_total,admm_update_time_total,lr_update_time_total
30,6,1125.5545325279236,1125.5545325279236,True,147,87.01973509788513,1004.5340120792389,28.130319118499756,5.868777751922607
30,1,480.9223880767822,480.9223880767822,True,162,87.60939574241638,384.9960744380951,7.26558256149292,1.0508904457092285
30,12,1738.9249107837677,1738.9249107837677,True,171,84.63891315460205,1598.4958140850067,47.71980285644531,8.068181991577148
