num_trains,k,time,time_first_solution,solution_found,num_movements,total_model_creation_time,solve_time_total,admm_update_time_total,lr_update_time_total
30,6,1043.1533632278442,1043.1533632278442,True,165,84.32639622688293,930.7862815856934,24.343603134155273,3.695943832397461
30,2,520.4569878578186,520.4569878578186,True,157,82.00691652297974,426.9154441356659,10.119558095932007,1.4145772457122803
30,25,3082.0531339645386,3082.0531339645386,True,165,79.46971273422241,2897.2890260219574,91.50597262382507,13.78460955619812
