num_trains,k,time,time_first_solution,solution_found,num_movements,total_model_creation_time,solve_time_total,admm_update_time_total,lr_update_time_total
30,7,1152.1964747905731,1152.1964747905731,True,153,84.39192605018616,1034.517961025238,28.88714575767517,4.397935628890991
30,2,543.111650466919,543.111650466919,True,164,81.18315410614014,449.8254463672638,10.524576663970947,1.5778822898864746
30,28,3717.7894430160522,3717.7894430160522,False,164,81.6782693862915,3508.4263923168182,110.45893383026123,17.220752239227295
