num_trains,k,time,time_first_solution,solution_found,num_movements,total_model_creation_time,solve_time_total,admm_update_time_total,lr_update_time_total
30,5,939.1670966148376,939.1670966148376,True,172,87.95455741882324,825.3528134822845,22.5113582611084,3.3471601009368896
30,2,547.4680361747742,547.4680361747742,True,153,82.57627272605896,452.7002236843109,10.637845516204834,1.5531470775604248
30,4,881.3303394317627,881.3303394317627,True,178,82.5150511264801,777.7582116127014,18.280047178268433,2.7760519981384277
