num_trains,k,time,time_first_solution,solution_found,num_movements,total_model_creation_time,solve_time_total,admm_update_time_total,lr_update_time_total
30,1,399.8687572479248,399.8687572479248,True,179,80.31893181800842,311.9820418357849,6.606484413146973,0.9609768390655518
30,2,521.2445328235626,521.2445328235626,True,150,80.79396486282349,428.92752623558044,10.000792741775513,1.5217444896697998
30,5,880.9342930316925,880.9342930316925,True,165,79.57728886604309,778.1682915687561,20.276519536972046,2.911339282989502
