num_trains,k,time,time_first_solution,solution_found,num_movements,total_model_creation_time,solve_time_total,admm_update_time_total,lr_update_time_total
30,12,1836.0702402591705,1836.0702402591705,True,166,91.14276885986328,1688.6249740123749,48.46988606452942,7.829291105270386
30,5,961.4700076580048,961.4700076580048,True,164,87.13761353492737,848.8226571083069,22.00022315979004,3.5079665184020996
30,6,1124.170434474945,1124.170434474945,True,165,86.7773015499115,1007.8788347244263,25.442012310028076,4.070557355880737
