num_trains,k,time,time_solution
10,0,12.565080881118774
10,0,12.359166622161865
10,0,10.747576713562012
10,1,26.538866996765137
10,0,11.711100578308105
15,1,38.19656944274902
15,1,39.214385986328125
15,1,37.899189710617065
15,1,40.39352750778198
15,3,74.16266632080078
20,1,55.608288526535034
20,2,79.69835114479065
20,8,222.31243205070496
20,2,76.44081902503967
20,0,27.833341598510742
25,3,132.28127098083496
25,1,68.84420609474182
25,1,69.83210587501526
25,1,67.32396221160889
25,2,97.86975288391113
30,9,393.2702987194061
30,4,202.30988669395447
30,1,84.9493043422699
30,5,242.16592979431152
30,4,209.2969753742218
5,0,4.934254884719849
5,0,4.891580104827881
5,0,4.523283004760742
5,0,4.761027574539185
5,0,5.055028676986694
