num_trains,end_time,k,time,time_first_solution,solution_found,num_movements
20,4920,3703,1800.1655123233795,1800.1655123233795,False,74
20,4920,11,6.312552452087402,6.312552452087402,True,72
20,4920,20,11.428006649017334,11.428006649017334,True,72
20,4920,7,5.317783832550049,5.317783832550049,True,72
20,4920,13,7.47317099571228,7.47317099571228,True,74
20,4920,17,8.984711170196533,8.984711170196533,True,68
20,4920,8,5.247582674026489,5.247582674026489,True,67
20,4920,8,5.247057676315308,5.247057676315308,True,66
20,4920,11,6.962067365646362,6.962067365646362,True,73
20,4920,7,4.626661062240601,4.626661062240601,True,74
20,4920,9,6.405455827713013,6.405455827713013,True,68
20,4920,14,7.840477466583252,7.840477466583252,True,70
20,4920,15,8.139872074127197,8.139872074127197,True,72
20,4920,9,5.748352289199829,5.748352289199829,True,70
20,4920,26,13.269522666931152,13.269522666931152,True,69
20,4920,15,8.215835571289062,8.215835571289062,True,66
20,4920,13,7.86426305770874,7.86426305770874,True,68
20,4920,14,7.353425025939941,7.353425025939941,True,72
20,4920,11,6.2631306648254395,6.2631306648254395,True,70
20,4920,6,4.234314680099487,4.234314680099487,True,70
20,4920,8,5.198790550231934,5.198790550231934,True,70
20,4920,9,6.511578559875488,6.511578559875488,True,71
20,5040,22,12.425789594650269,12.425789594650269,True,69
20,5040,6,4.010513782501221,4.010513782501221,True,70
20,5040,7,4.618608474731445,4.618608474731445,True,66
20,5040,23,12.695333003997803,12.695333003997803,True,74
20,5040,10,5.718118190765381,5.718118190765381,True,74
20,5040,5,3.323430061340332,3.323430061340332,True,78
20,5040,10,5.9051079750061035,5.9051079750061035,True,72
20,5040,9,5.486126899719238,5.486126899719238,True,72
20,5040,6,3.9651384353637695,3.9651384353637695,True,70
20,5040,16,9.846227169036865,9.846227169036865,True,70
20,5040,7,5.370651006698608,5.370651006698608,True,70
20,5040,6,3.818485736846924,3.818485736846924,True,70
20,5040,15,8.343363761901855,8.343363761901855,True,70
20,5040,12,7.5805983543396,7.5805983543396,True,75
20,5040,9,5.9656922817230225,5.9656922817230225,True,73
20,5040,6,3.984628915786743,3.984628915786743,True,76
20,5040,9,6.709518671035767,6.709518671035767,True,76
20,5040,7,4.341391324996948,4.341391324996948,True,70
20,5040,9,5.5529327392578125,5.5529327392578125,True,71
20,5040,5,3.7566354274749756,3.7566354274749756,True,72
20,5040,9,5.819026470184326,5.819026470184326,True,68
20,5040,11,6.2737791538238525,6.2737791538238525,True,72
20,5040,7,4.270425319671631,4.270425319671631,True,74
20,5040,10,5.832342624664307,5.832342624664307,True,68
20,5040,7,4.224240064620972,4.224240064620972,True,70
20,5040,8,4.782092571258545,4.782092571258545,True,71
20,5040,11,6.250909090042114,6.250909090042114,True,69
20,5040,9,6.077984571456909,6.077984571456909,True,71
20,5040,7,4.811787366867065,4.811787366867065,True,77
20,5040,2747,1800.083571434021,1800.083571434021,False,68
20,5160,12,7.275039911270142,7.275039911270142,True,74
20,5160,6,4.360318899154663,4.360318899154663,True,68
20,5160,26,14.824583053588867,14.824583053588867,True,68
20,5160,8,4.934756278991699,4.934756278991699,True,71
20,5160,8,5.0579023361206055,5.0579023361206055,True,74
20,5160,6,4.20139741897583,4.20139741897583,True,72
20,5160,9,6.067389965057373,6.067389965057373,True,69
20,5160,7,4.717077016830444,4.717077016830444,True,66
20,5160,11,7.46467661857605,7.46467661857605,True,70
20,5160,10,7.794931650161743,7.794931650161743,True,74
20,5160,11,6.657015323638916,6.657015323638916,True,66
20,5160,6,3.9131412506103516,3.9131412506103516,True,72
20,5160,12,8.008976697921753,8.008976697921753,True,68
20,5160,9,5.54016375541687,5.54016375541687,True,74
20,5160,7,4.406474590301514,4.406474590301514,True,74
20,5160,26,18.508618354797363,18.508618354797363,True,80
20,5160,14,8.370482683181763,8.370482683181763,True,70
20,5160,9,5.854440212249756,5.854440212249756,True,68
20,5160,8,5.520676851272583,5.520676851272583,True,66
20,5160,9,6.033117055892944,6.033117055892944,True,74
20,5160,6,4.191574811935425,4.191574811935425,True,72
20,5160,6,4.381122827529907,4.381122827529907,True,76
20,5160,5,3.584704637527466,3.584704637527466,True,73
20,5160,9,5.4937896728515625,5.4937896728515625,True,74
20,5160,59,31.4460928440094,31.4460928440094,True,71
20,5160,7,5.0246875286102295,5.0246875286102295,True,72
20,5160,7,4.504189729690552,4.504189729690552,True,73
20,5160,6,3.850053548812866,3.850053548812866,True,68
20,5160,10,6.924107313156128,6.924107313156128,True,72
20,5160,7,5.019691705703735,5.019691705703735,True,70
20,5280,3059,1800.2196609973907,1800.2196609973907,False,76
20,5280,12,7.581817388534546,7.581817388534546,True,75
20,5280,5,3.561140537261963,3.561140537261963,True,74
20,5280,12,7.1881842613220215,7.1881842613220215,True,66
20,5280,10,6.540249824523926,6.540249824523926,True,68
20,5280,4,3.2584335803985596,3.2584335803985596,True,74
20,5280,11,7.153576612472534,7.153576612472534,True,77
20,5280,6,4.532424211502075,4.532424211502075,True,75
20,5280,11,8.622637748718262,8.622637748718262,True,74
20,5280,20,11.971130609512329,11.971130609512329,True,68
20,5280,8,5.2324206829071045,5.2324206829071045,True,80
20,5280,17,12.476908683776855,12.476908683776855,True,71
20,5280,7,4.746630430221558,4.746630430221558,True,72
20,5280,13,8.305725812911987,8.305725812911987,True,74
20,5280,14,9.308643341064453,9.308643341064453,True,70
20,5280,16,10.599841117858887,10.599841117858887,True,72
20,5280,4,3.1189591884613037,3.1189591884613037,True,76
20,5280,7,5.122009754180908,5.122009754180908,True,76
20,5280,9,6.1009533405303955,6.1009533405303955,True,72
20,5280,11,6.751452922821045,6.751452922821045,True,66
20,5280,677,369.89552426338196,369.89552426338196,True,76
20,5280,6,3.910496950149536,3.910496950149536,True,73
20,5280,7,5.116512775421143,5.116512775421143,True,76
20,5280,18,10.606581211090088,10.606581211090088,True,70
20,5280,9,5.865655183792114,5.865655183792114,True,74
20,5280,5,3.4516658782958984,3.4516658782958984,True,68
20,5280,14,8.806919813156128,8.806919813156128,True,71
20,5280,5,3.8710618019104004,3.8710618019104004,True,72
20,5280,5,3.8937981128692627,3.8937981128692627,True,76
20,5280,9,5.9112794399261475,5.9112794399261475,True,72
20,5400,6,4.371269702911377,4.371269702911377,True,85
20,5400,6,4.34683895111084,4.34683895111084,True,72
20,5400,6,4.6328771114349365,4.6328771114349365,True,66
20,5400,57,33.95618963241577,33.95618963241577,True,70
20,5400,35,22.436392068862915,22.436392068862915,True,76
20,5400,6,4.4793500900268555,4.4793500900268555,True,68
20,5400,7,4.630138874053955,4.630138874053955,True,70
20,5400,8,6.72493314743042,6.72493314743042,True,72
20,5400,7,4.9826133251190186,4.9826133251190186,True,78
20,5400,11,7.777225971221924,7.777225971221924,True,80
20,5400,9,6.530463457107544,6.530463457107544,True,72
20,5400,5,3.8086342811584473,3.8086342811584473,True,77
20,5400,7,5.234334945678711,5.234334945678711,True,70
20,5400,5,3.741114616394043,3.741114616394043,True,73
20,5400,13,7.995279788970947,7.995279788970947,True,66
20,5400,11,6.909378290176392,6.909378290176392,True,74
20,5400,5,4.036065578460693,4.036065578460693,True,78
20,5400,12,8.37823748588562,8.37823748588562,True,70
20,5400,7,4.953918218612671,4.953918218612671,True,77
20,5400,7,5.096471786499023,5.096471786499023,True,76
20,5400,10,6.426060914993286,6.426060914993286,True,80
20,5400,8,5.495550870895386,5.495550870895386,True,68
20,5400,7,5.249828577041626,5.249828577041626,True,70
20,5400,6,4.369693756103516,4.369693756103516,True,72
20,5400,19,12.045606136322021,12.045606136322021,True,70
20,5400,6,4.047918319702148,4.047918319702148,True,76
20,5400,7,4.632440090179443,4.632440090179443,True,70
20,5400,5,3.898730516433716,3.898730516433716,True,76
20,5400,7,5.158246040344238,5.158246040344238,True,72
20,5400,17,10.774858474731445,10.774858474731445,True,75
20,5520,7,5.037675142288208,5.037675142288208,True,71
20,5520,7,5.028045415878296,5.028045415878296,True,70
20,5520,6,4.557156801223755,4.557156801223755,True,80
20,5520,9,5.854162693023682,5.854162693023682,True,74
20,5520,6,4.749098300933838,4.749098300933838,True,70
20,5520,9,6.164003610610962,6.164003610610962,True,74
20,5520,5,4.092289209365845,4.092289209365845,True,76
20,5520,5,3.5983400344848633,3.5983400344848633,True,74
20,5520,5,4.063424110412598,4.063424110412598,True,74
20,5520,18,10.943650484085083,10.943650484085083,True,68
20,5520,16,11.146848201751709,11.146848201751709,True,78
20,5520,5,3.79026460647583,3.79026460647583,True,74
20,5520,5,4.195589780807495,4.195589780807495,True,70
20,5520,7,5.024664878845215,5.024664878845215,True,74
20,5520,9,6.446779489517212,6.446779489517212,True,79
20,5520,6,4.466202735900879,4.466202735900879,True,78
20,5520,7,4.798108339309692,4.798108339309692,True,68
20,5520,5,4.05243182182312,4.05243182182312,True,71
20,5520,7,4.724380970001221,4.724380970001221,True,71
20,5520,5,4.13957142829895,4.13957142829895,True,79
20,5520,9,6.623368501663208,6.623368501663208,True,73
20,5520,6,4.431164264678955,4.431164264678955,True,79
20,5520,9,6.708873271942139,6.708873271942139,True,75
20,5520,5,3.8714566230773926,3.8714566230773926,True,76
20,5520,5,4.089823961257935,4.089823961257935,True,77
20,5520,5,3.833953619003296,3.833953619003296,True,76
20,5520,10,6.886945009231567,6.886945009231567,True,66
20,5520,5,3.6048567295074463,3.6048567295074463,True,74
20,5520,3,2.8312597274780273,2.8312597274780273,True,75
20,5520,6,4.23519229888916,4.23519229888916,True,76
20,5640,15,9.693002939224243,9.693002939224243,True,70
20,5640,7,4.828166723251343,4.828166723251343,True,79
20,5640,12,8.213465690612793,8.213465690612793,True,76
20,5640,9,6.026699781417847,6.026699781417847,True,76
20,5640,9,6.811557769775391,6.811557769775391,True,72
20,5640,6,4.541948318481445,4.541948318481445,True,77
20,5640,7,4.857960939407349,4.857960939407349,True,76
20,5640,4,3.566592216491699,3.566592216491699,True,82
20,5640,15,9.36316466331482,9.36316466331482,True,75
20,5640,7,5.366668462753296,5.366668462753296,True,82
20,5640,13,8.976804256439209,8.976804256439209,True,77
20,5640,5,3.971162796020508,3.971162796020508,True,74
20,5640,15,10.671379327774048,10.671379327774048,True,68
20,5640,6,4.6340930461883545,4.6340930461883545,True,70
20,5640,7,4.73244833946228,4.73244833946228,True,77
20,5640,6,4.859994411468506,4.859994411468506,True,81
20,5640,8,6.131566047668457,6.131566047668457,True,78
20,5640,15,9.449840545654297,9.449840545654297,True,74
20,5640,13,9.043716430664062,9.043716430664062,True,77
20,5640,6,4.45753026008606,4.45753026008606,True,76
20,5640,6,4.85808539390564,4.85808539390564,True,74
20,5640,6,4.498446226119995,4.498446226119995,True,84
20,5640,21,14.52234435081482,14.52234435081482,True,77
20,5640,8,5.843918085098267,5.843918085098267,True,75
20,5640,7,5.294018030166626,5.294018030166626,True,68
20,5640,9,6.592001676559448,6.592001676559448,True,70
20,5640,5,3.9722530841827393,3.9722530841827393,True,76
20,5640,5,4.0061118602752686,4.0061118602752686,True,76
20,5640,7,5.532651424407959,5.532651424407959,True,76
20,5640,2452,1505.6143171787262,1505.6143171787262,True,76
20,5760,6,4.473140001296997,4.473140001296997,True,76
20,5760,14,9.018356800079346,9.018356800079346,True,76
20,5760,10,7.210516452789307,7.210516452789307,True,74
20,5760,6,4.710038423538208,4.710038423538208,True,78
20,5760,6,4.666643142700195,4.666643142700195,True,72
20,5760,6,4.737210512161255,4.737210512161255,True,79
20,5760,7,4.964816331863403,4.964816331863403,True,89
20,5760,6,4.66488242149353,4.66488242149353,True,69
20,5760,6,4.32105565071106,4.32105565071106,True,72
20,5760,5,4.3136560916900635,4.3136560916900635,True,78
20,5760,4,3.536768674850464,3.536768674850464,True,74
20,5760,10,7.687175512313843,7.687175512313843,True,82
20,5760,5,3.7760064601898193,3.7760064601898193,True,70
20,5760,9,6.498462915420532,6.498462915420532,True,74
20,5760,15,9.358178615570068,9.358178615570068,True,77
20,5760,6,4.862856149673462,4.862856149673462,True,76
20,5760,15,10.842402219772339,10.842402219772339,True,73
20,5760,29,17.845280170440674,17.845280170440674,True,68
20,5760,4,3.540296792984009,3.540296792984009,True,74
20,5760,6,4.909461736679077,4.909461736679077,True,75
20,5760,6,4.5248939990997314,4.5248939990997314,True,78
20,5760,8,6.391892194747925,6.391892194747925,True,80
20,5760,7,5.308370351791382,5.308370351791382,True,70
20,5760,7,5.369088172912598,5.369088172912598,True,72
20,5760,6,4.5679771900177,4.5679771900177,True,70
20,5760,7,5.667145013809204,5.667145013809204,True,78
20,5760,6,4.705341577529907,4.705341577529907,True,72
20,5760,5,4.076848268508911,4.076848268508911,True,75
20,5760,5,4.343259811401367,4.343259811401367,True,80
20,5760,5,4.158178091049194,4.158178091049194,True,79
20,5880,5,3.9519166946411133,3.9519166946411133,True,78
20,5880,8,5.7013561725616455,5.7013561725616455,True,66
20,5880,7,5.462226867675781,5.462226867675781,True,72
20,5880,7,5.4684059619903564,5.4684059619903564,True,78
20,5880,8,5.9714555740356445,5.9714555740356445,True,76
20,5880,5,4.167796850204468,4.167796850204468,True,74
20,5880,3,2.666030168533325,2.666030168533325,True,83
20,5880,7,5.360729217529297,5.360729217529297,True,81
20,5880,5,3.8681633472442627,3.8681633472442627,True,72
20,5880,5,4.354556083679199,4.354556083679199,True,78
20,5880,5,4.366114616394043,4.366114616394043,True,72
20,5880,6,5.075301885604858,5.075301885604858,True,79
20,5880,8,6.384008407592773,6.384008407592773,True,82
20,5880,5,3.8634910583496094,3.8634910583496094,True,73
20,5880,7,5.45117712020874,5.45117712020874,True,74
20,5880,8,5.665412425994873,5.665412425994873,True,81
20,5880,6,4.402318239212036,4.402318239212036,True,73
20,5880,6,5.067095994949341,5.067095994949341,True,77
20,5880,8,5.725990295410156,5.725990295410156,True,81
20,5880,5,4.346305847167969,4.346305847167969,True,78
20,5880,4,3.588078022003174,3.588078022003174,True,81
20,5880,8,6.347667455673218,6.347667455673218,True,78
20,5880,9,6.793981552124023,6.793981552124023,True,80
20,5880,9,7.1552252769470215,7.1552252769470215,True,72
20,5880,7,5.507180213928223,5.507180213928223,True,76
20,5880,6,4.850790739059448,4.850790739059448,True,79
20,5880,6,5.07508397102356,5.07508397102356,True,74
20,5880,6,4.853364706039429,4.853364706039429,True,80
20,5880,6,4.766774415969849,4.766774415969849,True,70
20,5880,6,5.606135606765747,5.606135606765747,True,74
20,6000,7,5.520430326461792,5.520430326461792,True,70
20,6000,8,6.115873098373413,6.115873098373413,True,76
20,6000,6,4.598825693130493,4.598825693130493,True,78
20,6000,6,4.599047660827637,4.599047660827637,True,79
20,6000,5,4.010688781738281,4.010688781738281,True,81
20,6000,6,4.903345823287964,4.903345823287964,True,84
20,6000,7,5.51065731048584,5.51065731048584,True,76
20,6000,5,4.1731953620910645,4.1731953620910645,True,76
20,6000,8,6.252771854400635,6.252771854400635,True,76
20,6000,7,5.151118040084839,5.151118040084839,True,75
20,6000,11,8.052408456802368,8.052408456802368,True,72
20,6000,11,7.855890274047852,7.855890274047852,True,72
20,6000,6,5.088094234466553,5.088094234466553,True,70
20,6000,5,4.218109130859375,4.218109130859375,True,76
20,6000,6,5.024655818939209,5.024655818939209,True,79
20,6000,5,4.508089780807495,4.508089780807495,True,78
20,6000,6,5.207010746002197,5.207010746002197,True,76
20,6000,6,5.147453308105469,5.147453308105469,True,78
20,6000,4,3.6069936752319336,3.6069936752319336,True,68
20,6000,5,3.9519975185394287,3.9519975185394287,True,76
20,6000,8,6.207077980041504,6.207077980041504,True,74
20,6000,10,7.061441898345947,7.061441898345947,True,74
20,6000,4,3.263505220413208,3.263505220413208,True,77
20,6000,6,5.161027431488037,5.161027431488037,True,76
20,6000,4,3.3965017795562744,3.3965017795562744,True,74
20,6000,7,5.921687841415405,5.921687841415405,True,82
20,6000,4,3.7754604816436768,3.7754604816436768,True,78
20,6000,16,11.293346881866455,11.293346881866455,True,81
20,6000,9,6.911558151245117,6.911558151245117,True,72
20,6000,7,6.595802545547485,6.595802545547485,True,80
